y,x1,x2,x3,x4,x5,x6,x0,diff
0.19,0.01193924600824204,5.126335207117818,1.012322385225154,2.7278035221988786,1.0230048684956863,4.929651838666253,-0.8146587010577515,-1.0046587010577515
0.2,0.012567627377096883,6.218462026187538,3.206001743897415,3.611936108177644,2.789384896346653,5.5969928523900965,1.2586804910827725,1.0586804910827725
0.21,0.013196008745951726,1.4132296985545445,1.645102423661982,4.260425680835843,4.6343125953044755,1.9794013118927591,-9.50925767356967,-9.71925767356967
0.22,0.013824390114806571,2.915689551486477,0.8458013224786202,5.769169347456324,1.693487789063805,1.3849525369560765,-8.188666314656187,-8.408666314656188
0.23,0.014452771483661416,5.9601972835881964,0.03330421254930674,5.468803053143708,5.08234851129798,1.689089119481821,6.923731975391262,6.693731975391262
0.24,0.01508115285251626,3.108602631724914,2.0460097369913726,1.8600088518103386,4.165540094138762,5.936947172940568,-9.629726206176816,-9.869726206176816
0.25,0.015709534221371103,6.233543179040054,5.874109036055083,4.75684696223117,5.871595510579664,2.690100640067588,10.135215900667436,9.885215900667436
0.26,0.016337915590225946,1.233512627062059,2.49970108530457,2.3419773617220043,3.777828789555323,0.9991263764792022,-4.218013520686216,-4.478013520686216
0.27,0.016966296959080793,5.1797476234704805,2.357686895943375,3.141278462905366,3.9393228013510178,3.677287770538548,-9.466709516126528,-9.736709516126528
0.28,0.017594678327935636,4.141033220753423,0.5378944517397466,0.955139680659363,0.7703955582160389,1.9907121765321463,-4.638677723294094,-4.918677723294095
0.29,0.01822305969679048,5.559289970258806,2.0177325753929045,5.928149833776599,5.574371123111322,2.6304044100263777,-1.2547669950292524,-1.5447669950292524
0.3,0.018851441065645326,0.20171041940240497,5.022023899887914,1.7770625111214993,3.2160558457990924,1.9787729305239041,0.5961399374941964,0.29613993749419637
0.31,0.01947982243450017,1.6828053057932726,3.2581573975123668,1.2058638468324459,4.039235438998938,2.68130330090362,-8.097921174123503,-8.407921174123503
0.32,0.020108203803355013,2.9062638309536544,1.5156558616778841,2.451315719902747,2.2276119525904226,0.6918478871091834,-4.523447150405926,-4.843447150405926
0.33,0.020736585172209856,3.1098593944626236,4.5262309998614425,1.3554186126198988,4.746164478960638,5.8979875280715675,-1.2291570075091667,-1.5591570075091667
0.34,0.0213649665410647,5.233160039823142,5.33935649115961,5.62464163261971,4.949760042469607,3.201603074315431,7.540943504617202,7.200943504617202
0.35000000000000003,0.021993347909919546,2.096908627868615,1.8285897833675964,3.4724354442918686,5.482627443258515,6.017379988153987,5.399186991143022,5.0491869911430225
0.36,0.02262172927877439,3.5120234705297237,2.765506404330169,0.6849356920517801,3.3398469754634967,4.67641414701775,1.2862693298359997,0.9262693298359997
0.37,0.023250110647629232,0.15772372358256587,1.4892638441859807,2.669364054895378,2.9226017465438803,3.1877786842006244,0.2097417389903833,-0.1602582610096167
0.38,0.02387849201648408,2.496559178460296,3.0903795720281235,5.930034977883164,6.002927216670326,5.648520124636194,-0.4089726948185831,-0.7889726948185831
0.39,0.024506873385338922,4.166168475507616,1.1480527608978002,3.60753743859566,4.614832772869975,2.9841831206916547,9.09418866556664,8.70418866556664
0.4,0.025135254754193766,3.4856314530378203,5.980933868760406,5.8885618075387445,1.564041227079707,6.255536526949974,-1.9211676837323406,-2.3211676837323405
0.41000000000000003,0.02576363612304861,0.021993347909919546,0.8036997707653457,5.245727667200239,5.258923675946191,4.0348367694169545,10.409086382165803,9.999086382165803
0.42,0.026392017491903452,5.254525006364207,6.236685085884328,0.21679157225492124,0.5963339190432471,5.4430394170206595,-9.226189058704561,-9.646189058704561
0.43,0.0270203988607583,0.9507410110773792,2.0592057457373243,5.904271341760116,0.4643738315837298,1.6834336871621274,-9.482227790143376,-9.912227790143376
0.44,0.027648780229613142,5.854629213620583,1.3365671715542535,0.5768540966087469,5.134504164912931,0.5391512144774563,6.403797442438093,5.963797442438093
0.45,0.028277161598467986,0.024506873385338922,5.803101941374486,1.2253436692669462,2.333808403926891,3.317853627553577,2.5103052476498755,2.0603052476498753
0.46,0.028905542967322832,3.028169816511494,3.080325470126446,4.583413704427233,3.9003631564820176,0.2947108619929219,-6.2026976428425,-6.6626976428425
0.47000000000000003,0.029533924336177676,2.177341443082035,4.509264702902361,3.0790687073887364,1.4459055297349963,1.4100877917102703,-4.7704619014161125,-5.240461901416112
0.48,0.03016230570503252,1.1059512091845256,6.0896438455722945,5.535411478242322,5.604533428816355,0.9651937825610406,3.78294853303533,3.30294853303533
0.49,0.030790687073887362,1.447790673841561,4.4074669211478765,5.276518354274126,5.0528145869618015,0.21679157225492124,-4.440239449432253,-4.9302394494322535
0.5,0.031419068442742205,2.3394638362465847,3.874599520358969,4.691495299870266,2.0943951023931957,1.7934004267117252,-8.889828634135291,-9.389828634135291
0.51,0.03204744981159705,5.2055112595935285,3.1042039621429303,5.299140083552901,5.938203935678277,3.544699301710176,1.6227785592759738,1.1127785592759738
0.52,0.03267583118045189,3.1375081746922366,3.2078868880039795,4.087620804400761,1.2429383475948816,1.4264257073004962,-6.443691983047179,-6.963691983047179
0.53,0.03330421254930674,5.1068553846833185,2.617208401280426,4.302527232549118,6.22914450945807,3.736355619210903,-7.320243714588415,-7.850243714588415
0.54,0.033932593918161585,1.9052523103678873,5.935690410202858,6.143056261924956,0.4612319247394556,1.7519272563673054,-9.001070109198306,-9.541070109198305
0.55,0.034560975287016425,4.9880913059697525,1.0632212761023963,6.185786195007085,4.364736988065747,2.0372123978274046,-5.385504074015526,-5.935504074015526
0.56,0.03518935665587127,1.9096509799498713,4.6695019519603465,1.6872039753752566,0.1583521049514207,2.7039250301823943,-0.39302574864610407,-0.9530257486461041
0.5700000000000001,0.03581773802472612,6.06702211629352,1.9335294719663554,5.727067795743049,2.6957560723872813,3.055190215372252,3.1407933113938666,2.5707933113938664
0.58,0.03644611939358096,1.5992305837355782,4.61420439150112,4.594724569066621,1.6388186099734334,1.870691335080871,9.712591425143996,9.132591425143996
0.59,0.037074500762435805,1.628764508071756,4.53628510176312,6.0695356417689394,6.281300163073022,5.305423897241449,-9.304121700239001,-9.894121700239001
0.6,0.03770288213129065,0.7465170661995548,5.10057157099477,5.046530773273253,3.0847241397084297,2.5537418830260865,-8.827577991383832,-9.427577991383831
0.61,0.03833126350014549,5.005685984297688,2.688843877329878,4.897604388854655,4.3791897595494085,2.8886691526257184,8.767474067981318,8.157474067981319
0.62,0.03895964486900034,3.818673578530888,6.242968899572877,3.089122809290414,2.0227596263437433,5.8156695687515825,1.8101095283544213,1.1901095283544212
0.63,0.03958802623785518,0.06723680646746832,2.9458518571915095,5.985332538342391,1.1222891247747517,0.5045902391904399,10.09710198939934,9.467101989399339
0.64,0.040216407606710025,0.8263215000441201,0.7352062015601677,0.37891396541947103,5.186659818527883,1.415114842661109,-8.682849933409427,-9.322849933409428
0.65,0.04084478897556487,5.144558266814609,2.5732217054605866,5.74654761817755,2.625377359075539,0.8018146266587811,-3.0436465734302183,-3.693646573430218
0.66,0.04147317034441971,1.729933908457386,2.9395680435029607,5.2620655827904645,0.7031587517485706,2.306788005066133,-2.4142453825510266,-3.0742453825510268
0.67,0.04210155171327456,6.128603490441295,5.806872229587615,4.303155613917973,5.522215469496371,4.0926478553516,4.7329751129272655,4.0629751129272655
0.68,0.0427299330821294,3.915444309334534,3.780970696399597,0.06032461141006504,5.245099285831384,2.8245742530025244,10.580674187127881,9.900674187127882
0.6900000000000001,0.043358314450984245,1.8072248168265317,2.837770261748476,5.701304159620001,0.9344030954871533,1.193924600824204,7.024076689938009,6.3340766899380085
0.7000000000000001,0.04398669581983909,3.3448740264143355,1.6243658384897721,4.040492201736648,4.25351348577844,1.4490474365792705,4.721551386771747,4.021551386771747
0.71,0.04461507718869393,0.5020767137150205,0.058439467303500504,1.7896301384985962,1.048768504618735,4.391757386926506,8.435793844720372,7.725793844720372
0.72,0.04524345855754878,2.2433214868117934,1.3403374597673825,3.1632718108152855,0.503961857821585,3.7916531796701296,10.554041506977816,9.834041506977815
0.73,0.045871839926403625,1.818535681465919,3.398286442766997,3.612564489546499,2.644857181510039,3.290204847323964,-4.981591010565522,-5.711591010565522
0.74,0.046500221295258465,1.8392722666381287,3.003662943126155,0.14138580799233993,4.842306828395429,2.2759973179922457,-5.66569786284856,-6.405697862848561
0.75,0.04712860266411331,5.138902834494916,2.6511409951985874,5.654175556955888,5.628411920832839,3.28580617774198,-4.347339474836989,-5.097339474836989
0.76,0.04775698403296816,0.6101583091580537,5.449323230709209,3.1224270218397208,3.170184005872689,5.035848290002721,7.511056355871188,6.751056355871188
0.77,0.048385365401823,4.201986213532343,3.3191103902912866,5.292227888495497,5.419789306373031,4.564562263361588,-5.754789928342447,-6.524789928342447
0.78,0.049013746770677845,5.388370237930289,0.08860177300853303,0.7226385741830708,5.354437644012127,6.275016349384473,4.806283391235806,4.026283391235806
0.79,0.049642128139532685,1.269330365086785,3.7803423150307425,1.9039955476301778,1.125431031619026,3.2355356682335925,0.2423293210450448,-0.5476706789549552
0.8,0.05027050950838753,5.689364913611759,4.230263375130811,4.957300618895865,4.526859381230297,6.218462026187538,1.8155796214806672,1.0155796214806672
0.81,0.05089889087724238,0.5982190631498117,2.3683693792139078,4.108357389572971,4.257283773991569,2.8082363374122985,-4.413922793990194,-5.223922793990194
0.8200000000000001,0.05152727224609722,3.3674957556931098,4.027924574359551,2.9219733651750253,2.830229685322218,5.251383099519932,-6.964362843444156,-7.784362843444156
0.8300000000000001,0.052155653614952065,2.423666939673134,5.676168904865807,4.25099996030302,0.05906784867235535,0.24004168290255046,-4.17934743062238,-5.00934743062238
0.84,0.052784034983806905,3.6829432028582416,5.620242963037726,0.8093552030850393,3.9650864374740666,5.592594182808113,-6.61266419163875,-7.45266419163875
0.85,0.05341241635266175,1.9762594050484847,4.886921905584123,4.707833215460492,5.083605274035689,6.0519409634410035,4.857900077089183,4.007900077089183
0.86,0.0540407977215166,2.0768004240652598,4.387358717344521,6.094042515154278,5.739007041751291,5.799331653161357,4.781701377287736,3.9217013772877363
0.87,0.05466917909037144,1.8889143947776614,2.4808496442389245,4.496697075525264,5.455607044397757,4.1360061698025845,-7.675205984501605,-8.545205984501605
0.88,0.055297560459226285,5.656060701062452,0.07414900152487161,3.951890428728115,1.8273330206298868,3.697395974341903,7.192482734381329,6.312482734381329
0.89,0.05592594182808113,4.882523236002139,2.6354314609772165,1.1543365745863488,4.428831887688942,2.6825600636413296,2.9501660920294133,2.060166092029413
0.9,0.05655432319693597,4.673900621542331,3.8972212496377434,1.4088310289725605,0.6057596395760697,3.9361808945067436,8.67366456237884,7.7736645623788405
0.91,0.05718270456579082,4.9906048314451725,4.4753321089842,1.8399006480069837,5.068524121183173,0.6158137414777473,-8.374959216144187,-9.284959216144188
0.92,0.057811085934645665,5.80498708548105,0.3160758285339866,3.1519609461758984,5.346268686217014,5.022652281256769,-4.6963819591930545,-5.616381959193054
0.93,0.058439467303500504,0.6635707255107154,0.49453613728876233,4.548852729140217,5.0716660280274475,5.910555155448664,8.135330665227753,7.205330665227754
0.9400000000000001,0.05906784867235535,1.9819148373681785,4.668245189222637,2.741627912313685,6.092157371047714,6.127346727703586,-7.985983224705568,-8.925983224705568
0.9500000000000001,0.05969623004121019,2.379680243853295,5.118166249322705,4.431345413164361,1.5979738209978687,2.8308580666910728,-3.1296590705712344,-4.079659070571235
0.96,0.06032461141006504,5.774196398407163,4.113384440523809,2.744769819157959,5.004429221559978,5.6346957345213875,4.280798658155225,3.3207986581552253
0.97,0.060952992778919884,4.917084211289155,5.742148948595566,0.2777445650338411,5.5347830968734675,4.790779556149332,4.20921552300229,3.23921552300229
0.98,0.061581374147774724,4.73736713979667,4.119039872843503,0.4455223905180845,3.865173799826146,1.7833463248100476,-0.2703920474654993,-1.2503920474654993
0.99,0.06220975551662957,4.543825678189378,1.5030882343007872,0.5818811475595856,6.0343462851130685,4.14983055991739,-8.964048783389988,-9.954048783389988
1.0,0.06283813688548441,0.4800833658051009,3.422793316152336,4.765644301395138,0.8728217213393785,0.09865587491021054,-4.433602261114738,-5.433602261114738
1.01,0.06346651825433926,3.1538460902824625,2.0171041940240495,6.065136972186956,1.064478038840106,4.289959605172021,-4.380729207377437,-5.390729207377436
1.02,0.0640948996231941,3.080953851495301,2.2112740370001966,6.238570229990892,4.714745410517896,1.136741896258413,-8.908911071747214,-9.928911071747214
1.03,0.06472328099204895,5.085490418142253,0.5397795958463111,3.6766593891696933,0.5190430106741013,6.246110806417151,11.018442767398202,9.988442767398203
1.04,0.06535166236090378,4.300013707073698,2.1465507560081476,2.4444035248453435,2.5066132803619734,2.8252026343713794,8.088749595699813,7.048749595699813
1.05,0.06598004372975863,1.3604456635707376,3.5459560644478856,5.9708797668587295,3.612564489546499,5.558033207521096,-8.409215426719042,-9.459215426719043
1.06,0.06660842509861348,1.1700461088077199,4.601008382755169,6.08650193872802,1.2039787027258815,4.608548959181427,8.12120628842964,7.06120628842964
1.07,0.06723680646746832,4.932793745510526,3.186521921462915,5.932548503358584,0.8929299251427335,0.9413152905445565,-6.888626013261676,-7.958626013261676
1.08,0.06786518783632317,5.732723228062743,4.565819026099297,0.5831379102972953,1.6187104061700786,4.910172016231752,-8.813351254232733,-9.893351254232734
1.09,0.06849356920517802,1.4704124031203354,2.7076953183955235,0.7484022103061194,1.3830673928495119,5.678682430341227,4.919781042645655,3.8297810426456556
1.1,0.06912195057403285,3.4730638256607236,1.5382775909566584,0.8652811449131204,1.8920563016219356,2.918831458330751,-6.6542090358090835,-7.754209035809083
1.11,0.0697503319428877,4.237175570188214,1.5169126244155937,5.150842080503158,1.991340557901001,3.0262846724049295,-5.307585285954345,-6.417585285954345
1.12,0.07037871331174254,2.515410619525941,3.784112603243871,4.827225675542913,0.6063880209449246,2.310558293279262,-8.764440626484419,-9.88444062648442
1.1300000000000001,0.07100709468059739,0.70567227722399,6.191441627326779,2.6825600636413296,2.370254523320472,0.6051312582072149,-8.76028534951238,-9.89028534951238
1.1400000000000001,0.07163547604945224,5.472573341356838,1.230370720217785,3.5013409872591916,1.8474412244332419,4.704691308616218,-6.73342602723292,-7.87342602723292
1.1500000000000001,0.07226385741830707,2.544316162493264,5.1985990645361255,4.814658048165816,1.2328842456932043,2.402301973132069,5.673753507139327,4.523753507139326
1.16,0.07289223878716192,4.800833658051009,2.787499752240089,0.17908869012363057,1.6551565255636596,1.3874660624314958,-8.37644565856845,-9.53644565856845
1.17,0.07352062015601676,0.48071174717395576,0.45746163652632654,3.9575458610478083,4.107100626835261,0.4467791532557942,-2.685920083611153,-3.855920083611153
1.18,0.07414900152487161,1.4729259285957548,0.20233880077125982,1.0651064202089608,1.7079405605474665,0.8332336951015233,-8.348976218050879,-9.528976218050879
1.19,0.07477738289372646,2.5581405526080707,4.27299330821294,1.745643442678757,0.22873081826316327,5.6265267767262745,9.805849623949603,8.615849623949604
1.2,0.0754057642625813,4.5343999576565555,4.465278007082523,5.015111704830511,1.8964549712039196,0.5316106380511981,0.46012334160339907,-0.7398766583966009
1.21,0.07603414563143614,2.6492558510920228,5.333701058839917,3.2311369986516087,0.43169800040327794,2.7673915484367337,1.5237195743516163,0.31371957435161635
1.22,0.07666252700029098,4.996888645133721,3.180238107774366,0.3927383555342776,6.156880652039763,2.6392017491903452,-8.397696017293104,-9.617696017293104
1.23,0.07729090836914583,3.7514367720634194,2.7598509720104754,2.0648611780570176,0.19731174982042107,5.610817242504903,1.3626439616315595,0.13264396163155956
1.24,0.07791928973800068,2.105077585663728,4.739252283903235,0.4606035433706008,3.642098413882677,5.246356048569094,-1.969703151635229,-3.209703151635229
1.25,0.07854767110685552,2.9502505267734933,4.6638465196406536,3.6263888796613055,4.653792417738976,4.927766694559688,11.247797041490497,9.997797041490497
1.26,0.07917605247571036,2.135868272737615,4.457737430656264,3.1456771324873496,3.576746751521773,5.181632767577045,-5.809801707057552,-7.069801707057552
1.27,0.0798044338445652,2.564424366296619,2.5587689339769253,3.881511715416372,2.915689551486477,5.517816799914386,-6.3378083990655085,-7.607808399065508
1.28,0.08043281521342005,5.749061143652969,1.7996842404002735,4.281790647376908,2.370882904689327,5.085490418142253,4.2743617027239,2.9943617027239
1.29,0.0810611965822749,0.7691387954783292,3.5534966408741435,5.920609257350342,4.114641203261519,2.845939219543589,-5.888193007411996,-7.178193007411996
1.3,0.08168957795112974,3.9537755728346795,5.607046954291774,0.8998421202001368,5.086118799511109,2.9496221454046383,-0.049003856371353516,-1.3490038563713536
1.31,0.08231795931998458,1.9618066335648234,1.1442824726846712,2.3897343457549725,4.129722356114035,1.467898877644916,9.00972316626195,7.699723166261949
1.32,0.08294634068883942,0.3204744981159705,5.592594182808113,3.3938877731850132,6.013609699940859,1.5137707175713195,-7.1704303933791,-8.4904303933791
1.33,0.08357472205769427,3.640841651144967,1.4452771483661415,2.787499752240089,5.8791360870059215,3.8412953078096623,-0.5786727651283574,-1.9086727651283575
1.34,0.08420310342654912,5.14078797860148,2.4481738130584727,1.6639538647276273,3.672260719587709,4.470305058033361,-7.700321875487004,-9.040321875487004
1.35,0.08483148479540396,5.917467350506067,2.250233681869197,1.5470749301206264,0.47945498443624607,0.6264962247482796,-8.10037709592057,-9.450377095920569
1.36,0.0854598661642588,0.06032461141006504,0.12127760418898492,4.917084211289155,4.7423941907475085,2.3602004214187944,10.01486105215871,8.65486105215871
1.37,0.08608824753311364,4.1982159253192135,0.6371787080188119,3.1670420990284143,5.820696619702422,5.10057157099477,1.062206508313639,-0.30779349168636116
1.3800000000000001,0.08671662890196849,0.9501126297085244,5.211166691913222,0.3531503292964224,4.04991792226947,4.684583104812863,-4.625188706872401,-6.005188706872401
1.3900000000000001,0.08734501027082334,5.5241006136029345,2.135868272737615,2.8277161598467986,4.0172420910890185,0.6905911243714737,-4.760120733374466,-6.150120733374466
1.4000000000000001,0.08797339163967818,0.07477738289372646,5.020767137150204,3.249988439717254,1.0349441145039282,1.2869250434147208,9.716598442488275,8.316598442488274
1.41,0.08860177300853303,4.895719244748091,2.7887565149777984,4.35468288616407,5.3066806599791585,3.1576163784955917,8.193650657925566,6.783650657925566
1.42,0.08923015437738786,4.095161380827019,4.112756059154955,0.3374407950750513,5.86468331552226,2.937682899396396,11.415228356406029,9.99522835640603
1.43,0.08985853574624271,0.020736585172209856,6.049427437965584,4.560163593779604,5.684966244029775,6.262448722007377,9.71141558514009,8.28141558514009
1.44,0.09048691711509756,4.956043856158156,5.267092633741304,5.174720572519641,3.744524577006016,5.821953382440131,-8.06953256496495,-9.50953256496495
1.45,0.0911152984839524,4.291844749278585,3.4284487484720296,1.3453645107182213,1.745643442678757,2.8120066256254277,1.1476797342741443,-0.3023202657258557
1.46,0.09174367985280725,3.40645540056211,5.154612368716286,4.688981774394847,0.4580900178951814,6.239826992728602,9.136681501799021,7.676681501799021
1.47,0.09237206122166208,0.6711113019369735,5.871595510579664,1.657670051039079,4.853617693034816,4.2711081641063755,6.752466962893856,5.2824669628938565
1.48,0.09300044259051693,0.8464297038474751,5.108740528789883,5.827608814759825,1.3202292559640276,5.594479326914677,-3.616325949532316,-5.096325949532316
1.49,0.09362882395937178,2.982926357953945,6.045657149752455,4.200729450794633,4.4753321089842,2.221328138901874,-5.303300319423485,-6.793300319423485
1.5,0.09425720532822662,3.773430119973339,2.2841662757873586,1.1662758205945907,5.612702386611468,0.4499210601000684,7.449069536343346,5.949069536343346
1.51,0.09488558669708147,3.794795086514404,6.040630098801617,1.9002252594170488,4.435744082746345,3.975140539375744,11.245710691733994,9.735710691733994
1.52,0.09551396806593632,2.39853168491894,2.083084237753808,4.521203948910603,4.369764039016586,4.053059829113745,10.976283301216553,9.456283301216553
1.53,0.09614234943479115,5.307309041348014,4.9070301093874775,3.6716323382188545,3.02502790966722,0.8187809236178619,-8.158576748891676,-9.688576748891675
1.54,0.096770730803646,3.3109414324961737,3.6031387690136762,0.25952150533705065,0.560516181018521,1.9844283628435977,-7.771959262354836,-9.311959262354836
1.55,0.09739911217250084,4.33394630099186,5.982819012866971,5.608303717029484,1.378668723267528,1.2196882369472526,-6.003763705235347,-7.553763705235347
1.56,0.09802749354135569,3.3360766872503675,4.220209273229133,2.35957204004994,3.6025103876448217,4.9151990671825905,5.695081676923111,4.135081676923111
1.57,0.09865587491021054,0.01947982243450017,2.387849201648408,0.6968749380600222,5.600763140603226,5.180376004839335,10.773561918959244,9.203561918959243
1.58,0.09928425627906537,3.5654358868823857,1.750042112260741,5.936947172940568,0.3317853627553577,3.197832786102302,11.11907567651643,9.539075676516429
1.59,0.09991263764792022,2.7560806837973466,1.8650359027611774,3.619476684603902,3.0702713682247684,4.508636321533507,4.99756460070717,3.40756460070717
1.6,0.10054101901677506,0.01822305969679048,1.5860345749896265,5.815041187382728,3.0256562910360745,4.3722775644920056,6.609741047059437,5.009741047059437
1.61,0.10116940038562991,2.6404585119280553,4.673900621542331,3.141906844274221,1.3120602981689147,4.338973351942699,11.500072159759373,9.890072159759374
1.62,0.10179778175448476,4.717258935993315,5.52472899497179,5.3877418565614335,4.528116143968007,0.6120434532646182,-4.179698260528238,-5.799698260528238
1.6300000000000001,0.10242616312333959,0.46186030610831047,4.3427436401558275,2.68130330090362,2.245206630918358,3.831241205907985,11.150338018893672,9.520338018893671
1.6400000000000001,0.10305454449219444,1.298864289422963,5.2055112595935285,2.301132572746439,2.8761015252486217,2.2163010879510354,10.973608598408939,9.333608598408938
1.6500000000000001,0.10368292586104928,0.06660842509861348,5.627783539463985,0.10368292586104928,1.6752647293670144,0.18851441065645325,-2.2990465158793354,-3.9490465158793358
1.6600000000000001,0.10431130722990413,6.0601099212361165,4.033580006679244,1.4729259285957548,5.042760485060124,0.3192177353782608,-0.4974780397562317,-2.157478039756232
1.67,0.10493968859875898,5.5888238945949835,4.71914408009988,6.093414133785424,2.611552968960732,4.27173654547523,3.5780300535200564,1.9080300535200565
1.68,0.10556806996761381,5.03961857821585,0.608901546420344,5.905528104497825,3.1789813450366564,4.146688653073117,11.550210601450262,9.870210601450262
1.69,0.10619645133646866,1.4025472152840122,1.7965423335559993,1.2800128483573174,5.147071792290029,6.072677548613214,-5.32409660205524,-7.01409660205524
1.7,0.1068248327053235,0.6239826992728602,3.7319569496289193,4.49606869415641,2.355173370467956,0.4141033220753423,11.320744749420676,9.620744749420677
1.71,0.10745321407417835,5.914325443661793,4.763759157288574,1.0274035380776703,1.919076700482694,3.0124602822901227,3.993016393337264,2.283016393337264
1.72,0.1080815954430332,4.43511570137749,4.82031348048551,3.3272793480863996,1.450932580685835,4.766901064132847,-8.250156344366157,-9.970156344366158
1.73,0.10870997681188804,4.266081113155537,1.2322558643243493,0.9218354681100563,1.6922310263260953,3.1381365560610917,11.72200820288162,9.99200820288162
1.74,0.10933835818074288,0.22621729278774388,1.6960013145392243,2.060462508475034,2.7353440986251365,0.2180483349926309,11.273755977896938,9.533755977896938
1.75,0.10996673954959772,0.19102793613187263,5.977791961916132,0.7823348042242809,2.135868272737615,0.7314359133470386,11.542162602476159,9.792162602476159
1.76,0.11059512091845257,1.6507578559816756,0.241926827009115,0.8049565335030553,0.37514367720634195,6.119177769908473,-5.612963779581299,-7.372963779581299
1.77,0.11122350228730742,5.6334389717836775,2.9559059590931867,6.072677548613214,1.4917773696614,4.845448735239703,3.5171480304012244,1.7471480304012244
1.78,0.11185188365616226,2.8358851176419115,2.2558891141888906,2.9527640522489125,0.9928425627906537,0.8948150692492981,-7.796284312796893,-9.576284312796894
1.79,0.1124802650250171,3.713733889932129,1.3095467726934953,4.266081113155537,5.2363019466674166,2.49970108530457,-8.114863002677673,-9.904863002677672
1.8,0.11310864639387194,5.223734319290319,1.1945529821930587,0.5492053163791338,1.459101538480948,2.4450319062141985,-4.080034085875106,-5.8800340858751055
1.81,0.11373702776272679,1.947982243450017,3.104832343511785,4.0995600504090035,1.9951108461141303,1.0688767084220898,-7.303142067921533,-9.113142067921533
1.82,0.11436540913158164,3.583658946579176,3.1789813450366564,3.2801507454222865,2.293591996320181,4.096418143564729,10.313101898511434,8.493101898511433
1.83,0.11499379050043648,2.4494305757961823,5.996015021612923,5.1068553846833185,0.4323263817721328,5.213680217388642,-1.0386975993596193,-2.8686975993596193
1.84,0.11562217186929133,3.418394646570352,3.216684227167947,0.7025303703797158,3.0130886636589778,2.965960060994864,1.875605499636419,0.035605499636419013
1.85,0.11625055323814616,4.983064255018914,3.354299746947158,0.37388691446863226,5.064753832970044,5.689364913611759,6.101538002796383,4.251538002796384
1.86,0.11687893460700101,0.3902248300588582,6.231029653564635,0.862767619437701,0.30287981978803485,1.5458181673829166,-2.9481829920972134,-4.808182992097214
1.87,0.11750731597585586,4.546339203664798,5.733979990800453,4.385473573237957,4.008444751925051,0.42164389850160044,2.893072951216877,1.0230729512168768
1.8800000000000001,0.1181356973447107,1.5696966593994006,2.6033840111656192,4.330804394147586,3.5861724720545953,2.6209786894935547,-7.827291376813604,-9.707291376813604
