y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x0,diff
10,-8.712769382916841,-7.63177611824844,-14.631596518331625,11.203289841751008,22.324083728482098,20.185142806241885,9.170524419824549,-5.301990800757839,-8.61480969310628,-19.349078621218467,-11.526471783488484,-14.13812346034582,11.206250660984368,-1.6664778638071476,3.071155791144331,18.823189275928854,21.03273546822656,22.29067731514782,15.512908845792845,-24.947790925299035,18.265004195512212,7.84924136775988,13.027688117653458,6.626849637696658,1.4682245569230312,4.634048080196079,-24.372597280381086,13.833345039245904,8.666313414193072,-5.493713716696552,92.80347639810698,82.80347639810698
11,-18.280116728578825,11.900909262715558,-13.855829199845553,15.43969196552819,-17.510485671481714,-18.23923111031025,-16.79226309521702,-24.54733397791641,14.440710182199012,21.339397315398045,14.239628265438997,17.32819353480161,-8.179132597020528,3.4495028366013036,21.259749344919538,-13.794671987886725,1.142335810260331,23.251343150481496,1.8978704618973163,-22.023810793171222,-2.0265268110827073,-8.56270083526886,-18.198167267490597,-7.654707194257421,-15.12555024422455,-17.555436014448727,2.7496459795951997,-9.920591771364611,-2.3020285316752656,-15.566250218319071,-90.69585593972346,-101.69585593972346
12,-19.168847618929778,-10.688074933850778,4.12351077158426,-2.0381328540905184,-22.971346099626118,-15.722923891079926,2.9349221979065696,-5.907057861029413,-5.05690985689205,-0.20020855319566877,-13.087352683776732,-17.770562124410276,5.232477482352504,-20.603648107982604,22.506509854372265,-14.746036431219666,16.80005648095424,-24.56644588823079,9.287150789178078,17.866143979524335,-24.129518502166157,-13.316305663290667,19.02978005174881,20.976784058908333,-0.7219943214682667,20.49435749235994,-15.770485999652657,-10.748788161103583,-16.629841632725796,10.863163365004164,-91.72962466082794,-103.72962466082794
13,18.924347161303444,4.815442282911153,11.42875150933082,10.317258013370223,-12.692815848925076,-20.75646402155146,-12.430011637170397,7.861196749082305,-21.966850700835767,-13.867645293125753,21.612698054573926,-11.79781996371485,11.408084357367281,19.063272406267878,-17.349083096813434,-10.255430916485968,3.1677484982976676,-0.8713590319211928,13.446136682317977,13.175511774138183,7.972027315631669,7.390170077604147,-11.897837921827021,9.864886689206664,0.20834918585616036,20.409036001647962,-7.027350262705823,23.996927064463048,-14.536495543165934,12.136358344618504,74.74903792974634,61.749037929746336
14,14.120357029775537,16.14132000666987,7.352465665942059,-24.75952553449131,20.500172871789424,-22.463760044835208,-21.120248765289457,10.40877774410659,1.1676516623401134,10.719049286317905,21.152507799314474,8.885360526651615,5.513126212417352,-18.269896489582205,4.085718050567771,-24.497501979517715,11.395886433773244,6.272335618382191,-14.89196628444789,-1.0030133265125418,-11.735733613110867,-22.18431419171056,19.510281551158197,21.099458618235023,21.09897750741179,-9.163687250533881,16.553945387503582,-12.484099260191206,-23.6898990099439,5.160120298830456,28.87386652102046,14.87386652102046
15,1.492972842542728,16.04755348062833,-4.417897916716718,12.445907481046985,10.807990624990637,-12.424307431645975,18.944905280864855,8.483084954926934,-22.230078017281762,14.296842412805944,0.10325548141144059,-18.93493618422344,24.49048111621054,20.040885125350112,11.527147807162535,-19.701238635305714,21.502735161275773,-24.12592524460458,-12.361770753851298,-2.8121439382383375,-3.1932170856247275,24.468890670406036,19.672537292074992,-22.802028305095153,4.47619929147392,23.4758360775064,-2.1792488395871334,-8.641000549250228,16.803637986163412,-3.375122754683418,106.8819474307331,91.8819474307331
16,-17.166909485012816,3.2143691746941427,13.316024717538866,21.623274345814114,-19.087586044330124,-1.1272721647504202,20.99825683718168,0.00909846806191883,-8.607685120069508,12.73733006381747,-20.39568694169654,-7.246090182713472,8.421422982723275,9.692939672613493,-3.525083020050168,-20.446364317015163,-6.771996797448371,22.97428911603564,-14.666631652832596,-1.872432775817956,24.355815649061984,-1.690658434380754,4.76930917043012,-21.101072715804982,5.448547182925084,6.137035982534872,-20.344782661989214,16.623141872129583,-19.162252514757185,-1.5134745549356177,1.5948758519573636,-14.405124148042637
17,-11.529419750102216,17.433139569484666,-3.0762879262086704,-13.321670865493573,20.577372602065992,-14.207488846862649,12.559019155208723,12.682484989636361,-13.843269203903501,8.03073065311053,-19.30861869406944,-14.811546049539448,5.31526453315646,6.679655072048229,4.887626953097252,-3.0743915439978897,-14.603683842965381,12.058446508969173,-17.239262888646255,1.8665923441461396,-21.76491959432739,-23.41963983312214,-18.081580591648265,9.70084345690901,-3.424236570519623,-11.217087661901836,16.09134417631829,20.98642058408432,20.379894408535264,-10.097583556684231,-26.77185241322209,-43.77185241322209
18,19.426645634597055,20.656263753141076,10.738137331494974,23.397235357000174,-5.724527057165258,2.867122156492774,16.098701384148423,-21.447510345656823,-2.158853701258817,20.072802976718535,19.185708763201774,-13.857022898177357,16.97126139437937,14.933417579480619,-21.549903111313352,-11.665468016028429,-10.749167643005041,3.040539070590842,-3.2837172891864217,16.064250414948965,-5.966531921876111,9.522047102301222,13.461678468550314,-2.107096989721202,8.548551640616598,-14.689557519122365,-19.62301113287131,-18.807355373337874,12.809693279355756,-18.19771822147252,75.96661508682556,57.966615086825556
19,7.157956891665718,-17.13554806614003,1.1892550672475188,-12.687165841561116,-11.268130952618632,11.698642669884679,-19.75064596844256,-15.182515603781056,0.4015932030846825,-24.749132790121507,-10.314407953234378,20.83295377813234,-12.143706086221917,-23.918511989835885,14.742237101900086,-3.5918745207434433,1.9672347339575402,-2.3550360337787737,9.964221870123641,0.9611344909001729,5.5170907182149564,-7.606159667489287,17.975836035982173,-15.213766829653242,17.202899262084042,13.777112744334902,7.267013683462253,20.472116493878655,-19.91514857372836,-24.46958095809354,-50.17403309059037,-69.17403309059037
20,7.974266725919965,13.296408279484616,16.673912036370776,-12.391882491897615,1.1268308900030333,16.543017488445805,-14.600382674196455,-12.628897165065938,1.5465360079910673,22.919070684807842,-12.242926892809747,-12.219428865431748,3.738650919710512,17.89251122168803,1.248550630734785,-11.690596082059457,8.048889777523815,-3.344375591765558,-23.89060701077068,-12.17650293619566,21.961973006098358,-10.132112525081322,0.2746729885957089,-1.038820597626533,19.22335753580868,-12.831349210166293,-8.152763021708365,-5.964675443445511,8.855248257280635,19.981458079064424,48.00003402130716,28.000034021307158
21,-12.748339284348564,7.229053860063278,-2.370871093779392,24.87423052228469,-4.049208903200991,1.90207112719612,14.323711521093946,15.46683420611315,4.663230242482625,15.002899588758629,15.025116250942549,6.852198738611426,19.8639728292352,8.365317720210259,11.637211391341173,-9.708755109669449,10.618489088108696,-24.19755848614429,16.6172148163144,-17.479662447940335,10.783424057390029,21.08582357819423,-5.3690667182533405,-14.651700332498757,-3.7588385113018985,24.381731336923856,16.723385940870134,-15.859305875429747,3.9899628867685166,-17.19195643468801,143.0206165056481,122.02061650564809
22,-15.823043345373232,8.86073343668326,22.837629471776523,21.435425378278328,24.17909629238703,-19.583334426420052,-20.26240284998671,-8.95730069524388,-9.14030383910175,16.81917440761912,-3.587858794680343,17.076469138447447,21.43776840503393,-13.430285660373414,8.763643113259912,-12.51402440888526,3.438392956996,-2.7435141690977938,2.616722380951886,-18.968603065134843,8.29788661660969,-17.528551076172842,4.347619293996907,16.17640471553767,10.81819414799125,-2.84134487911486,-5.6622882427373735,11.918768132847502,19.74612428164042,-11.43443478730361,78.29276193043091,56.29276193043091
23,15.436340843770797,12.420052868373704,-13.77328730459682,-9.270343562956407,-14.762441249992314,6.877680634463457,-7.075069729211475,2.4909544213290227,11.641411513358069,-16.880440895126313,7.21297216865186,20.5241139011343,-0.8987615599197141,-14.006582647833438,10.539226057068369,2.068100639682502,-14.167771442506044,6.320710750222264,-10.33423219742009,13.6474453469191,-10.097051193580414,19.559322294955084,-16.58063534727822,20.34599149618427,5.045217609509168,-1.6515415238408604,-9.35502945444861,-5.096072198228274,-10.810107959087162,-20.80900040493926,1.5611718746565337,-21.438828125343466
24,-6.6980942206533225,17.4122345872657,15.777332715530617,0.0398762321697832,-9.11080072153903,-14.593554729863934,6.638164885480441,-13.954841745313423,-20.744128184695974,-13.97316252527337,6.485183307578845,-23.70136288235643,-15.610577634912904,-16.785351064435634,24.09969636049521,-20.632349670940762,20.00325791177301,3.0554197045915,-4.18534663948677,-9.067766349849638,-5.0716952402756865,-8.999619987489316,19.555107194020767,24.105362824663235,-11.95104944146561,-21.480454555074076,5.956128972778668,20.3607287368681,22.279353671850377,-4.978060317053901,-11.77036880561352,-35.77036880561352
25,-17.5454275597103,16.71251138301973,2.1728957062128296,23.135199784453892,-14.632550002231849,13.655459314594797,-5.028063304715835,-8.714060922307231,15.544015860006455,18.479947650948176,-21.540611246755926,12.884975024153094,-8.497849624227122,-11.4323886434256,22.357095198708947,22.110016409317158,-4.826807956752521,-10.128486534487669,-14.09738842632436,12.670767327775694,-2.4369428849400023,-19.26693844895467,-23.487514081163724,2.4024932999895556,-21.4941045712811,-24.348738712097827,-14.151974299978681,23.299344111323038,-8.179859100351056,15.480151656898872,-3.9048335923032482,-28.90483359230325
26,-7.891011851371255,-4.279224874063142,-14.98750746650811,7.417827920268127,-0.7562511622296264,17.319244453695156,9.559095266202716,9.144445490797448,-12.32933292905878,-14.33668967960256,11.50892212495958,7.11897655034649,-21.346164907186882,-24.553734061096893,12.063626721483795,-20.677345193451412,-14.725404692369414,0.3202912078258957,14.176854849182114,-0.8360980514412031,15.918341708736728,-1.8593296352406419,0.4546578824437597,-16.526060815741296,-18.078458971222645,-14.794686191333811,-7.065497117343266,15.624389104876801,23.00478487636702,-6.032267272113112,-31.443606714188434,-57.443606714188434
27,-21.640093552149466,-24.246868410012723,-6.7745743910588185,-12.525331530765055,-11.843589240215868,-6.474701935066718,-1.2912707968208093,-0.2580252035088215,-1.0367154242079013,-11.859657814627289,-2.387262779474608,-24.540343327321963,16.9916067895172,10.335624345148469,-13.915183430758827,6.656608097496197,-22.26272214604735,8.39960117641818,-3.1139491816110976,-19.547466344046764,13.364762976501998,5.399405222600018,-6.31089890750186,-12.300550492513812,-9.275180514244925,6.982004594963614,-19.794738693029686,4.732197898090335,4.687517426407495,6.183306069930667,-120.66648951791022,-147.66648951791024
28,-12.986524436337426,-7.10474039019538,11.71880914407123,-23.67230238708612,-8.27084918366316,10.924999219336573,-16.999052816197224,8.5286605074328,-23.147409412234094,15.23124144694381,8.251740217594577,14.359137396563288,-15.995848191162498,1.0645301575401778,3.070403606703981,-18.015771145472016,19.24817689479314,24.253345129683996,10.409615808748935,0.9511071820103467,-17.142831774580987,-23.24121069136556,12.047249625025131,-4.51992997067271,-4.425248770528239,18.451153196900787,19.38656345095807,15.586934857203666,1.2751872603349923,-3.037208738401842,44.19992719394825,16.19992719394825
29,10.680781491472402,12.4712066254754,19.607279916455973,18.69838209734569,-23.317964638273658,11.419690038141027,1.9371126780860781,-6.76029979827063,-2.9011681905134146,-22.775275294836284,-5.746332451322806,-5.972320612997834,-13.633933872076899,10.007651443187587,4.722502683238311,-0.9975789593267725,13.56673227000018,-18.15647918066432,-13.11631462428659,-11.11845147127673,-4.340481526187884,-7.596815836362253,-0.8700950246479267,10.046451834069453,-12.549639686739134,20.16410489584775,10.862948301399994,0.29806096682985506,21.820269909852314,8.085504916678888,53.53552890029776,24.535528900297763
30,11.989420270703267,-23.32743740702216,-11.615940671777574,13.370313600268164,-15.92692164049475,5.6843066553735335,4.50317918682352,5.420507992467388,-14.118277760151832,-7.744293181584888,-19.695118830006248,19.00293466586009,-14.61779228423547,-6.206397229082605,-2.041439407841039,-2.667992719284029,-12.36401767364229,14.947898020020862,-24.79551779968881,20.392682000778052,-16.486748333274537,-2.9991891396512873,2.4162789792872177,-21.642540912273784,-3.7340002979356193,-15.704167611919068,-20.133486170345744,3.547325598979667,-4.522991902077267,14.459108744409093,-94.61031525731815,-124.61031525731815
31,-12.679729481287454,15.616551673845674,-24.402710543685252,-9.202694244612509,-2.321521983863412,24.219159555961213,5.879758350141678,19.821106811698385,-13.563687992683432,-13.382734157532393,-14.311516567481297,19.673228391897503,13.159660219773833,-4.248485397849139,-8.534483372731827,11.313634454634618,-11.702083765287508,4.697486422191072,-4.231022371354398,12.822658123123832,-0.9134693488435652,-13.39286104910144,13.12915368902215,-8.959423036946662,-13.720803375536155,11.90234836184424,23.02390083543321,-4.670068980678566,-15.444756157745987,21.38954779319565,51.96614285554206,20.96614285554206
32,19.24603618216039,2.839188453950375,16.57445184743558,24.211549605752207,-8.58528171021925,-15.826611453674216,-3.9987797626643506,-22.324261436387122,0.37966998000368846,-11.148588055365227,-22.439869554609228,-7.15336050565023,19.96104809806903,-14.235940346005476,10.26440452860763,-18.57355086190652,-1.6873459006848446,14.51466100753025,19.205527758190076,-8.933636499121222,-11.509871624431279,-8.021298576424424,22.622477788938237,0.6172043738569277,15.9728403933868,16.31417497591661,11.870469051854071,9.9816511594015,0.78861638763294,8.222689393687215,91.14826469923015,59.148264699230154
33,-10.633148023552558,-9.941826130079429,18.353318329774236,-12.017768322938526,23.90034854906189,21.7811223361845,-16.532537419286303,8.208670562748832,14.664238242201622,-8.955670081481188,6.54035536175005,13.65620828195917,-5.911791723537579,17.92991601497843,24.624189096455684,9.840561427886419,11.414398796488518,-20.561164562211964,22.644476547134886,-1.5085236138817126,19.73302365813859,-16.662715323795084,3.140643482359179,-9.673100701018377,-4.333295144888782,23.35156336335018,-18.3307862927676,1.378719562154701,-16.352914632760868,-17.014247003699584,105.73226463672734,72.73226463672734
34,-0.3412402511711321,14.525418366493643,-16.136683924578456,-17.975955865003375,-14.598105893059248,14.705861953703202,21.579042150975848,-15.71783080050656,-21.499635531871046,-20.941608071766833,-1.3455993092407859,5.743089698582199,16.485505041356387,-3.5422568155249357,21.904887834748543,16.961377250188363,3.0555514648210713,9.593339703151326,15.304535161487504,12.365641443726583,2.943195052560954,12.538686154219764,15.899759074135378,-5.686483983729196,12.04613276365334,-8.86404440083134,23.079387517337608,-18.078586331063658,5.6747268265090245,-7.806791433973603,105.87131484533057,71.87131484533057
35,-1.6443079147911377,8.782021421815822,8.4625490788868,-18.71565034031417,-1.013775935243283,-14.124386184211325,21.759322559520033,23.245052554655782,-18.92994443000052,-4.811613195692393,5.297274776406413,12.600732402485749,21.466360634286318,13.589343108650182,-10.541589020794811,3.267425304861188,-7.571731937572451,-18.79827397024318,21.76702980953466,-3.7869639958174384,-19.166570872996918,-0.6138548939577881,-7.9734767226492975,19.52819708889556,9.691538582924652,7.3616602038661325,5.871026905645838,-7.268921048729521,17.24991546897849,-4.983857906494427,94.99453153190495,59.994531531904954
36,18.906946254050744,14.009599484831597,3.63614742344357,-2.1804440213691323,-20.172457191763133,9.654829643691137,-19.619055368531964,3.4253138521777524,18.944216974727834,10.577197589090748,-14.0235958336208,13.179596091374906,21.05096090985812,1.7190233476469252,-15.511994730161472,21.379954836570374,-18.44301694688794,-2.6439594380171902,15.410816517826948,-20.587851088456343,19.46831797023416,-19.965821699859767,2.2153166852874273,-14.114429732388373,-24.724061048253038,-8.634059131193029,-22.805498619417552,-11.944545102381793,24.14440343237673,17.01418210124437,35.36603316213184,-0.633966837868158
37,4.865993870117896,22.528629114918985,-19.505897924429373,2.8548777962163263,8.149392774123088,-13.347436716330469,18.71889425069093,12.614755078181133,-23.470220684763106,12.522420758220948,-16.688675521818887,13.07407787814241,2.672341258457378,-4.6725766465339325,23.982131522769144,15.675479769153089,20.85509283517455,-3.957279070427855,-6.32368738630325,20.018623885805997,-1.934133752722328,8.539336932813818,10.725706051858829,-3.010700350023876,11.520796110788389,24.710637493065096,-24.55024861898365,6.087687161990646,-12.322303575171983,-19.198410119524244,128.13530417545564,91.13530417545564
38,12.67265465249874,20.57443171895537,-0.018579143128555353,-12.766702794206603,12.967637298254498,4.172209379796287,-10.757028547216546,13.590945292448714,10.037958038187146,12.577921345304594,9.674973732189162,9.69104718462832,-18.951350501581526,20.75675612670271,-17.8064074360988,17.792571373771416,-14.672355477352427,-21.600178609675456,6.147436972431697,-17.680646632846127,-23.377797547020474,16.70404035912865,-7.6936152868319505,-23.14940831964031,-12.243389830814516,19.191356457986902,-21.813361834476876,-0.17805591072994065,-9.065123394829172,20.4828162708652,33.260754936700096,-4.739245063299904
39,0.7792226358237619,8.505272624535081,12.115173712303855,10.734675541355582,-13.06016018752063,20.78211933087573,11.909018965784062,-2.998771593269195,18.38681902110594,0.4609159399592666,-20.46242139923763,-15.562196883763086,-14.294038521566277,-12.107557983382511,15.462078779459066,16.314186722588047,19.20496824067421,-4.183692359592717,-11.551780165745656,-5.077385700085152,21.95069910044345,2.9921610143296027,-3.9470070328711584,-10.148627468250682,-10.294339635413719,-20.99481657951407,-1.6298212190810624,-8.638819549502779,-8.96904117273517,4.326009748578569,39.00284392628474,0.0028439262847399505
40,-7.389823506669135,17.247056204505512,9.540677738272835,-10.966217494998782,-15.823271221009566,4.530890161565315,-1.6391321385621216,4.411711116151512,6.4021113983468325,-4.839157572327135,-5.459172235350201,16.175239183700167,-15.819351701326429,16.22879397800712,3.208562526205716,-2.700237424146362,16.122788761302832,3.9960319882307638,-19.666405659077512,-6.767689877447442,3.6547217871058413,-23.60338373567551,-15.586470645098654,0.5170400698126909,8.272342149941847,-10.162451170067339,-6.038901762416615,-24.852056681210016,3.0642593712198964,21.664866634208707,3.7233702431947826,-36.27662975680522
41,-0.1330052820286587,9.809526810021008,4.015678857471555,-9.140708008405134,-22.885222472178747,-24.822783524186136,15.310103261916003,12.961237991617141,19.029439279556225,-20.108152953086172,12.915649443661348,-12.633379479090134,-15.317646919468647,-17.938799274210677,-13.857365858584398,-13.628603214216605,-11.655589490856677,-18.446044868429613,5.1642769025701085,-8.84876171177787,-12.949094931262255,-19.433634546921795,11.975278722178606,-0.09647312061745184,0.11570115988530638,12.113991463113827,14.567131699407105,11.250108706063495,15.652678876051318,-2.3601061823712968,-38.37456866417923,-79.37456866417924
42,-11.39054154266761,-10.88814272710592,13.933959827311881,18.97140926918227,-10.743918683009868,10.274814505484764,4.945914142764507,23.68989971837337,-4.553617395467785,22.951191671420208,-16.98730013579756,-10.731316187380745,-6.0995329608193485,20.555179873933184,21.024632949244452,22.216686200489672,17.849505365500022,-16.147707878756435,-13.576757562873887,-17.949031159160196,13.983274753924974,-24.890303526507267,23.807483302699023,5.727969169761127,6.400398589075268,11.264012619434983,6.673133149024019,16.626915138804225,-10.220107242861404,-5.6264563875146445,143.09164685650526,101.09164685650526
43,-23.730777595013286,10.372481603625033,-6.853003919055601,19.1324622729394,-7.447282009314798,-4.533556755505042,10.778230937037957,-14.086878374864753,-20.99718057451914,22.072491455706295,4.617988358827086,-9.713776787731254,-15.303609291091547,10.06935965788227,-12.804360421863919,-9.211448910882675,-20.497902573887377,-18.816573846926804,-18.625979610784732,-21.599037042428233,14.596934409596146,2.262307491012494,-14.46082405219542,22.688863862321423,-8.545644926841096,-16.594347769613105,-16.337004936536047,5.98247990761811,-3.7771467388711066,20.773014180813394,-77.58972200054633,-120.58972200054633
44,-1.8944758481723278,-21.153781207437827,15.568936864369759,-18.779904760169213,-8.957550968825789,17.091771814432832,-10.996015325801167,-2.450190713114292,-22.4526275050018,-0.3886886517472876,0.0868569145820508,4.669848568422869,6.209916283980793,16.16419222152351,12.274572341630519,1.929487666605878,2.5234150615337847,20.388198092064563,-7.090469522806936,24.345668064252003,16.220474521643947,-23.95353757612664,10.98616302397391,-5.488124194489286,15.450946454816277,19.946165620530792,16.71804899835758,11.664598667774706,-11.35637127711086,1.8623274942086043,123.13985112390095,79.13985112390095
45,2.1216922733560017,0.1710405177954677,-4.842773091341124,-5.758939175885597,23.783883708810823,1.2196348134335344,-16.051763935916053,-18.354434576360596,-24.099250581341124,-9.645153668774803,12.549160551215554,19.125303320931703,24.053133300077274,-22.59683897571032,-10.974303230087234,-14.040401372414946,-16.44953901463257,13.553155643127312,12.121450167743609,-4.835808709480805,-7.898131638440875,10.135109503773487,3.7729770402906704,-12.09142460492682,2.3075519165521086,6.114798260401661,-20.790300597185468,-1.4572642156258253,10.097298018088246,12.866305999124,9.10616764659731,-35.893832353402686
46,8.223328778829092,23.189123352959395,-1.7557126331530781,7.278786301415257,-3.3045797921681275,-23.839678930308573,11.076348651364626,-11.441173309831488,13.015269338753537,-6.1434063710277265,-15.89169582163905,-23.95638554992241,-22.688796609374755,-21.12696794606521,7.795210441447842,-12.660519943202814,23.092194830677176,17.135203299942926,1.3176238686334774,-6.676150337423758,-14.580462289000195,1.250051043272321,10.46524081083502,13.847854275461218,-5.3553848238575785,-15.553917311079784,-7.184270550981292,14.774161502526251,17.303348475265867,5.934920899491075,29.539563651839238,-16.460436348160762
47,-6.206062840897947,-0.8046856171816053,12.869483125645974,6.296597051803909,24.42670872852797,-21.41935133161674,-2.7256371682659655,-2.720751162690871,8.770365703461236,11.326161655840522,-9.741425135446718,-21.35396017728674,15.880493505126282,-5.404465577132994,-24.602584620143595,8.034416407836915,-4.311268524372858,-16.390466923031326,-23.464180543038665,-6.255379057960175,20.730424593714748,-19.9717180491643,-9.620755647166224,12.204547415294565,-14.09859635363126,18.686041022930926,17.183208476651064,-0.08850323927234172,-16.05731342906177,-11.76434258973158,-13.593000300259565,-60.59300030025956
48,21.45061624227961,-24.909458647620912,20.280574815155187,-11.00933265094685,18.390602486011154,-0.7527548690358044,5.098984328949968,19.727561516302472,14.613085305938162,-20.01352177548017,-2.1033109255073237,-8.80605286919764,-1.8019658198744015,2.5891066387553954,-16.864177902022583,19.98200873764568,-17.050297943081787,15.638631680990011,-7.346913910534436,-7.468159533456609,-24.754489614225882,11.235543431165363,0.8066453057902045,22.07115933984439,-11.606798531746964,2.3017526953370115,-19.003631134217216,-12.821207196944806,19.840749132370846,-20.615345967400216,35.09960236524186,-12.900397634758143
