y,x1,x2,x3,x4,x5,x0,diff
1.7000000000000002,0.1069210712933463,5.553606232472046,2.792526803190927,0.05031579825569238,2.962342622303889,10.113123913426687,8.413123913426688
1.8,0.11321054607530785,4.786290309072737,5.390079888141046,3.176184764890581,3.735948020485159,-0.9759189402671586,-2.7759189402671587
1.9000000000000001,0.1195000208572694,2.0063424554457336,5.377500938577123,0.16352634433100022,2.0189214050096567,-7.631247061950862,-9.531247061950863
2.0,0.12578949563923095,3.4529216552968895,0.5660527303765392,3.5472637770263127,3.685632222229467,-7.647537345578227,-9.647537345578227
2.1,0.1320789704211925,1.0943686120613092,0.2956053147521927,6.063053689810932,3.9623691126357747,5.920046987483042,3.820046987483042
2.2,0.13836844520315406,2.333395144107734,5.107053522952777,3.836579616996544,1.402552876377425,10.559451653845525,8.359451653845525
2.3000000000000003,0.1446579199851156,3.3145532100937354,5.415237787268892,0.8176317216550012,4.283132326515814,8.118222250512348,5.818222250512347
2.4000000000000004,0.15094739476707714,1.320789704211925,2.8680005005744658,6.245448458487816,4.817737682982545,-7.53907153100206,-9.93907153100206
2.5,0.15723686954903868,1.4780265737609637,0.35221058778984665,2.3145267197618495,1.2893423303021172,12.485759110136481,9.985759110136481
2.6,0.16352634433100022,0.6352369529781163,0.4151053356094621,2.572395185822273,0.2390000417145388,4.646494674047778,2.046494674047778
2.7,0.16981581911296179,6.201422135014086,2.949763672739966,5.434106211614777,4.603895540395853,4.336942360503867,1.636942360503867
2.8000000000000003,0.17610529389492333,5.6731062533293155,6.081922114156816,5.169948270772392,5.773737849840701,12.77522433758681,9.975224337586809
2.9000000000000004,0.18239476867688487,5.956132618517585,2.64157940842385,3.113290017070966,4.83660610732843,-0.7482652188772896,-3.64826521887729
3.0,0.18868424345884643,2.1761582745586954,1.4654476241970404,0.6100790538502701,0.48428955821103914,7.8630752689587835,4.8630752689587835
3.1,0.19497371824080797,0.874236994692655,5.352343039449277,1.1195265111891555,2.9686320970858504,-3.13456931146893,-6.23456931146893
3.2,0.20126319302276952,3.905763839598121,3.0503952692513505,4.094448083056967,3.295684785747851,13.117343269863909,9.91734326986391
3.3000000000000003,0.20755266780473106,3.138447916198812,1.3396581285578095,3.3460005840035434,1.5220528972346945,6.440389563202528,3.1403895632025276
3.4000000000000004,0.2138421425866926,2.3271056693257726,5.792606274186585,5.245421968155931,4.1699217804405055,-2.0634049633450884,-5.463404963345089
3.5,0.22013161736865416,1.2453160068283864,5.855501022006201,3.9875270117636212,0.9371317425122706,13.446959582533289,9.946959582533289
3.6,0.2264210921506157,4.320869175207583,1.597526594618233,5.956132618517585,5.471843060306546,1.8352545865478156,-1.7647454134521845
3.7,0.23271056693257725,3.673053272665544,2.584974135386196,1.3270791789938865,6.006448416773278,5.2872322572850345,1.5872322572850344
3.8000000000000003,0.2390000417145388,5.666816778547354,4.685658712561353,4.364895498681314,2.125842476303003,-5.320242739121966,-9.120242739121966
3.9000000000000004,0.24528951649650035,0.3710790121357313,3.9812375369816593,6.251737933269778,3.018947895341543,-5.715160088595725,-9.615160088595726
4.0,0.2515789912784619,2.0629477284833877,3.3460005840035434,5.918395769825816,2.597553084950119,13.641212122948275,9.641212122948275
4.1000000000000005,0.25786846606042346,0.6037895790683085,0.264157940842385,6.163685286322316,1.5912371198362716,0.8431338988997048,-3.2568661011002957
4.2,0.264157940842385,1.9623161319720028,4.396342872591122,4.037842810019313,0.23271056693257725,-2.9259663114552303,-7.1259663114552305
4.3,0.27044741562434654,6.125948437630547,1.8428161111147334,6.201422135014086,4.434079721282891,13.8757476469451,9.5757476469451
4.4,0.2767368904063081,1.8805529598065027,2.9371847231760424,4.8995008551480455,4.9120798047119685,11.565873516199591,7.165873516199591
4.5,0.2830263651882696,1.7421845146033486,0.18239476867688487,5.226553543810046,0.9434212172942321,-5.462056412946726,-9.962056412946726
4.6000000000000005,0.2893158399702312,5.81147469853247,2.4969214884387343,3.7170795961392744,3.2202110883643122,-1.701885805568546,-6.3018858055685465
4.7,0.2956053147521927,3.77997434395889,3.2642374118380433,2.000052980663772,1.125815985971117,14.239181864003157,9.539181864003158
4.800000000000001,0.3018947895341543,2.761079429281119,1.8994213841523873,5.641658879419508,0.6855527512338087,13.695774260888202,8.895774260888201
4.9,0.30818426431611584,5.264290392501815,4.647921863869583,3.566132201372197,0.5346053564667316,0.533435480560704,-4.366564519439296
5.0,0.31447373909807735,3.585000625718082,1.0440528138056169,5.6165009802916614,6.000158941991316,10.545221608797991,5.545221608797991
5.1000000000000005,0.3207632138800389,5.5284483333442,1.8805529598065027,0.9811580659860014,0.52831588168477,7.4597286978025785,2.359728697802578
5.2,0.32705268866200043,1.641552918091964,3.540974302244351,0.03144737390980774,1.9748950815359259,-4.502917501436811,-9.702917501436811
5.300000000000001,0.333342163443962,3.6353164239737743,3.295684785747851,1.2578949563923094,3.824000667432621,0.5354178940414887,-4.764582105958512
5.4,0.33963163822592357,0.1446579199851156,3.6227374744098513,2.037789829355541,3.566132201372197,5.083512490949562,-0.31648750905043865
5.5,0.3459211130078851,0.18868424345884643,4.088158608275005,2.1321319510849643,5.534737808126161,14.61995450246532,9.11995450246532
5.6000000000000005,0.35221058778984665,3.8806059404702746,2.7170531058073886,1.9937635058818106,1.7862108380770794,10.146075828089113,4.546075828089113
5.7,0.3585000625718082,0.06289474781961547,1.2956318050840787,5.490711484652431,4.081869133493044,6.331023885508456,0.6310238855084558
5.800000000000001,0.36478953735376973,1.389973926813502,1.1509738850989633,5.308316715975546,2.5912636101681574,6.0255925990546055,0.22559259905460483
5.9,0.3710790121357313,5.157369321208469,2.320816194543811,5.780027324622662,2.3396846188896956,4.584177635849117,-1.3158223641508835
6.0,0.37736848691769287,1.861684535460618,2.4466056901830417,1.0188949146777706,2.654158357987773,-0.7736665595905752,-6.773666559590575
6.1000000000000005,0.3836579616996544,0.33963163822592357,5.195106169900238,2.5220793875665803,5.849211547224239,12.080814344116028,5.980814344116028
6.2,0.38994743648161595,3.4088953318231585,3.69821117179339,5.962422093299547,5.169948270772392,-3.5387998559357845,-9.738799855935785
6.300000000000001,0.39623691126357746,1.3145002294299635,6.075632639374855,3.094421592725081,4.503263943884468,13.27133613945455,6.97133613945455
6.4,0.40252638604553903,3.7988427683047745,2.7862373284089657,5.100764048170815,6.151106336758393,16.399657874102697,9.999657874102697
6.5,0.4088158608275006,4.352316549117391,5.3649219890132,4.729685036035083,1.5849476450543099,0.2831307341642981,-6.216869265835702
6.6000000000000005,0.4151053356094621,4.1636323056585445,4.59131659083193,0.597500104286347,5.666816778547354,-2.4683006174271354,-9.068300617427136
6.7,0.4213948103914237,5.4466851611787,0.4088158608275006,5.320895665539469,3.805132243086736,-2.9329811816957205,-9.63298118169572
6.800000000000001,0.4276842851733852,0.44026323473730833,0.22013161736865416,1.0377633390236554,5.937264194171701,14.70898275594626,7.908982755946258
6.9,0.43397375995534676,3.41518480660512,4.39005339780916,3.364869008349428,0.08805264694746166,12.418487897813097,5.518487897813097
7.0,0.44026323473730833,0.6729738016698855,4.276842851733853,2.761079429281119,1.6038160694001946,-2.0879572714422316,-9.087957271442232
7.1000000000000005,0.44655270951926984,3.100711067507043,1.4528686746331174,1.0629212381515014,5.245421968155931,14.290433159265856,7.190433159265855
7.2,0.4528421843012314,3.710790121357313,2.1510003754308493,1.7044476659115793,5.2831588168477,1.4634854724863118,-5.736514527513688
7.300000000000001,0.459131659083193,4.660500813433506,0.7798948729632319,2.6227109840779654,0.05031579825569238,2.1526707633967623,-5.147329236603238
7.4,0.4654211338651545,1.836526636332772,4.434079721282891,4.119605982184813,5.597632555945777,-0.09530703054289091,-7.495307030542891
7.5,0.47171060864711606,1.8176582119868872,1.7296055650394255,3.0503952692513505,2.2453424971602725,-2.4504527711542217,-9.950452771154222
7.6000000000000005,0.4780000834290776,4.1007375578389285,3.207632138800389,4.295711276079737,5.855501022006201,17.46392825472018,9.863928254720179
7.7,0.48428955821103914,0.24528951649650035,3.874316465688313,5.874369446352085,1.6478423928739254,17.290639256314076,9.590639256314077
7.800000000000001,0.4905790329930007,3.7045006465753514,5.798895748968547,0.7924738225271549,2.4717635893108882,-1.5000073909365632,-9.300007390936564
7.9,0.4968685077749622,1.930868758062195,2.5095004380026573,1.2830528555201557,5.7360010011489315,16.233893438195686,8.333893438195686
8.0,0.5031579825569238,4.270553376951891,4.465527095192699,5.993869467209355,0.018868424345884642,3.1861718640022882,-4.813828135997712
8.1,0.5094474573388853,0.4151053356094621,2.72334258058935,5.767448375058739,3.3837374326953125,5.878625468459582,-2.221374531540418
8.200000000000001,0.5157369321208469,1.7296055650394255,2.698184681461504,3.767395394394967,3.8302901422145825,14.165193101405558,5.965193101405557
8.3,0.5220264069028084,0.4213948103914237,1.735895039821387,4.698237662125276,5.075606149042969,1.5669650569270468,-6.733034943072954
8.4,0.52831588168477,2.000052980663772,3.8931848900341977,5.264290392501815,4.063000709147159,-1.1986627895897577,-9.598662789589758
8.5,0.5346053564667316,3.446632180514928,6.125948437630547,4.534711317794276,5.019000876005315,18.48703223048682,9.987032230486822
8.6,0.5408948312486931,6.276895832397624,4.232816528260122,1.723316090257464,2.4088688414912727,13.202808433529501,4.602808433529502
8.700000000000001,0.5471843060306546,4.490684994320545,2.893158399702312,2.7862373284089657,5.452974635960661,1.8175672548885693,-6.882432745111432
8.8,0.5534737808126162,4.735974510817045,4.358606023899353,0.7170001251436164,3.641605898755736,3.7840128767794496,-5.015987123220551
8.9,0.5597632555945777,2.056658253701426,0.2138421425866926,1.9371582328441566,0.6037895790683085,16.686521047002557,7.786521047002557
9.0,0.5660527303765392,2.402579366709311,5.075606149042969,3.9938164865455827,3.2579479370560813,18.331836441392156,9.331836441392156
9.1,0.5723422051585008,2.8365531266646578,0.16981581911296179,1.2453160068283864,0.264157940842385,4.120820460427103,-4.979179539572897
9.200000000000001,0.5786316799404624,3.283105836183928,4.063000709147159,2.125842476303003,0.4968685077749622,-0.5804905154153861,-9.780490515415387
9.3,0.5849211547224239,1.3711055024676173,6.163685286322316,2.893158399702312,4.9498166534037376,0.24675871101733549,-9.053241288982665
9.4,0.5912106295043854,4.9498166534037376,4.9561061281856995,0.08805264694746166,0.8302106712189242,10.736575196308662,1.3365751963086616
9.5,0.597500104286347,2.7422110049352346,2.1635793249947723,4.484395519538583,1.6352634433100024,10.398660933700972,0.8986609337009721
9.600000000000001,0.6037895790683085,4.805158733418622,1.5031844728888097,0.7798948729632319,2.308237244979888,1.6674177507037058,-7.932582249296296
9.700000000000001,0.6100790538502701,0.5534737808126162,0.5157369321208469,0.5660527303765392,4.9309482290578535,13.568697497876014,3.8686974978760134
9.8,0.6163685286322317,0.39623691126357746,2.207605648468503,0.20126319302276952,3.195053189236466,17.284653917459202,7.484653917459202
9.9,0.6226580034141932,5.195106169900238,0.43397375995534676,1.0503422885875784,0.20126319302276952,-0.09518066895462773,-9.995180668954628
10.0,0.6289474781961547,4.503263943884468,4.9246587542758915,0.4213948103914237,2.9120268240481963,2.4157877806308248,-7.584212219369175
10.100000000000001,0.6352369529781163,2.207605648468503,3.930921738725967,5.7045536272391235,1.836526636332772,0.13386294608968718,-9.966137053910314
10.200000000000001,0.6415264277600778,5.886948395916009,4.478106044756622,5.6731062533293155,1.7170266154755025,3.7239275764653588,-6.476072423534642
10.3,0.6478159025420394,1.6101055441821561,4.213948103914237,2.427737265837157,1.0440528138056169,6.194761155982588,-4.105238844017412
10.4,0.6541053773240009,3.9938164865455827,0.6981317007977318,1.4088423511593866,0.03144737390980774,8.42337398347784,-1.976626016522161
10.5,0.6603948521059625,4.050421759583236,2.226474072814388,3.390026907477274,2.6038425597320805,7.562965783040555,-2.9370342169594448
10.600000000000001,0.666684326887924,3.484369029206697,3.6667637978835823,2.528368862348542,0.20755266780473106,5.425434508183557,-5.174565491816445
10.700000000000001,0.6729738016698855,6.031606315901124,3.018947895341543,3.3963163822592355,1.1572633598809248,2.9678486041829935,-7.732151395817008
10.8,0.6792632764518471,1.05663176336954,4.8680534812382374,4.654211338651545,1.251605481610348,0.918187055324239,-9.881812944675762
10.9,0.6855527512338087,5.767448375058739,0.6226580034141932,2.987500521431735,6.088211588938778,1.634711139364251,-9.26528886063575
11.0,0.6918422260157702,3.320842684875697,2.8428426014466193,5.836632597660316,5.383790413359084,1.1317358184440138,-9.868264181555986
11.100000000000001,0.6981317007977318,5.176237745554354,3.836579616996544,4.42779024650093,3.723369070921236,1.1050420223270159,-9.994957977672986
11.200000000000001,0.7044211755796933,6.195132660232124,4.679369237779391,5.547316757690084,3.352290058785505,17.434913929936016,6.234913929936015
11.3,0.7107106503616548,5.132211422080623,3.566132201372197,0.8868159442565782,3.2453689874921583,4.717311659278614,-6.582688340721386
11.4,0.7170001251436164,0.5408948312486931,4.698237662125276,1.943447707626118,4.415211296937006,1.4297635218925553,-9.970236478107445
11.5,0.723289599925578,2.7170531058073886,3.767395394394967,5.207685119464161,0.3585000625718082,13.170504251772062,1.670504251772062
11.600000000000001,0.7295790747075395,1.1572633598809248,4.616474489959776,0.09434212172942322,4.534711317794276,1.641308951439573,-9.958691048560429
11.700000000000001,0.7358685494895011,6.151106336758393,4.566158691704083,2.5346583371305034,4.811448208200583,19.614970428403012,7.914970428403011
11.8,0.7421580242714626,3.3585795335674664,2.0755266780473107,2.962342622303889,4.213948103914237,16.644348928600728,4.844348928600727
11.9,0.7484474990534241,1.849105585896695,5.572474656817931,4.811448208200583,3.9120533143800826,21.211479168183793,9.311479168183793
12.0,0.7547369738353857,5.6102115055097,1.2327370572644634,1.861684535460618,3.69821117179339,15.067576206986656,3.067576206986656
12.100000000000001,0.7610264486173473,2.6730267823336575,3.390026907477274,2.6730267823336575,2.2013161736865414,4.319219295063605,-7.780780704936396
12.200000000000001,0.7673159233993088,4.484395519538583,0.08176317216550011,2.239053022378311,4.9246587542758915,6.915579146776741,-5.28442085322326
12.3,0.7736053981812703,1.6352634433100024,5.886948395916009,2.72334258058935,1.4340002502872329,2.356430955702672,-9.943569044297329
12.4,0.7798948729632319,1.4906055233248867,1.9245792832802335,4.83660610732843,6.169974761104278,3.735619224906161,-8.66438077509384
12.5,0.7861843477451934,3.515816403116505,4.691948187343314,3.2265005631462738,2.8365531266646578,15.630978053157687,3.130978053157687
12.600000000000001,0.7924738225271549,3.6667637978835823,0.8050527720910781,6.019027366337201,0.5597632555945777,22.560157716933716,9.960157716933715
12.700000000000001,0.7987632973091165,2.7988162779728887,5.698264152457162,4.541000792576237,1.3585265529036943,3.340144406049255,-9.359855593950746
12.8,0.8050527720910781,5.452974635960661,0.8427896207828474,4.9246587542758915,4.515842893448391,21.8551545388868,9.0551545388868
12.9,0.8113422468730396,5.031579825569238,2.4780530640928498,2.0503687789194642,0.17610529389492333,15.993379116681758,3.093379116681758
13.0,0.8176317216550012,3.767395394394967,3.553553251808274,4.660500813433506,1.13839493553504,21.42018530917825,8.420185309178251
13.100000000000001,0.8239211964369627,5.339764089885354,5.930974719389739,3.918342789162044,4.8995008551480455,19.169227568647866,6.0692275686478645
13.200000000000001,0.8302106712189242,1.66671081721981,0.861658045128732,0.18868424345884643,5.031579825569238,11.347971393743515,-1.8520286062564857
13.3,0.8365001460008858,6.258027408051739,5.125921947298661,4.075579658711082,5.578764131599892,22.10666689473406,8.806666894734061
13.4,0.8427896207828474,3.3271321596576584,5.6102115055097,1.8553950606786564,6.283185307179586,12.607591149263252,-0.7924088507367486
13.5,0.8490790955648089,0.3459211130078851,0.6918422260157702,5.295737766411623,3.86173751612439,15.67004987042053,2.170049870420531
13.600000000000001,0.8553685703467704,0.7547369738353857,1.2704739059562327,0.2515789912784619,5.987579992427393,7.895482815642108,-5.7045171843578935
13.700000000000001,0.861658045128732,1.3522370781217328,1.333368653775848,2.025210879791618,2.572395185822273,3.7676231625890413,-9.93237683741096
13.8,0.8679475199106935,0.15723686954903868,3.3963163822592355,1.13839493553504,3.767395394394967,23.113184971420743,9.313184971420743
13.9,0.874236994692655,0.4528421843012314,1.930868758062195,4.371184973463276,0.006289474781961547,4.047046318378342,-9.852953681621658
14.0,0.8805264694746167,0.2767368904063081,5.6165009802916614,1.6604213424378484,5.182527220336315,20.47061330085828,6.470613300858279
14.100000000000001,0.8868159442565782,1.5535002711445023,1.540921321580579,3.4277637561690435,2.6478688832058115,12.612419684252423,-1.4875803157475787
14.200000000000001,0.8931054190385397,4.534711317794276,2.3145267197618495,3.5787111509361202,4.006395436109505,22.05518225710152,7.85518225710152
14.3,0.8993948938205013,1.7673424137311948,4.270553376951891,2.069237203265349,4.037842810019313,23.039209626229265,8.739209626229265
14.4,0.9056843686024628,5.6165009802916614,5.4466851611787,1.2138686329185786,2.528368862348542,6.161752813947924,-8.238247186052076
14.5,0.9119738433844243,5.7485799507128545,4.383763923027199,6.081922114156816,3.081842643161158,24.476218139546617,9.976218139546617
14.600000000000001,0.918263318166386,5.094474573388854,0.03144737390980774,4.478106044756622,1.1698423094448478,5.758352549321502,-8.841647450678499
14.700000000000001,0.9245527929483475,1.5346318467986175,1.3270791789938865,3.754816444831044,0.27044741562434654,23.316974250301286,8.616974250301284
14.8,0.930842267730309,5.169948270772392,5.402658837704969,0.02515789912784619,4.496974469102506,23.665636005078422,8.865636005078422
14.9,0.9371317425122706,2.0189214050096567,2.459184639746965,0.459131659083193,2.2327635475963494,23.888956770214637,8.988956770214637
15.0,0.9434212172942321,4.044132284801275,2.5912636101681574,1.5346318467986175,0.9937370155499244,14.833067062759097,-0.16693293724090275
15.100000000000001,0.9497106920761936,0.9937370155499244,5.773737849840701,2.7044741562434655,4.302000750861699,11.22142762667972,-3.8785723733202815
15.200000000000001,0.9560001668581553,6.144816861976432,4.855474531674314,0.39623691126357746,1.6981581911296177,17.251160043091836,2.0511600430918353
15.3,0.9622896416401168,2.698184681461504,4.283132326515814,0.5786316799404624,4.685658712561353,7.158054965065348,-8.141945034934652
15.4,0.9685791164220783,5.918395769825816,5.232843018592007,5.968711568081509,4.232816528260122,8.244007812654903,-7.155992187345097
15.5,0.9748685912040398,2.905737349266235,5.817764173314432,3.41518480660512,1.2453160068283864,5.531631777470597,-9.968368222529403
15.600000000000001,0.9811580659860014,1.943447707626118,3.817711192650659,0.2830263651882696,5.289448291629661,25.165796155731115,9.565796155731114
15.700000000000001,0.9874475407679629,4.383763923027199,2.3522635684536186,6.13852738719447,1.528342372016656,9.65080631790606,-6.049193682093941
15.8,0.9937370155499244,0.37736848691769287,3.0629742188152735,1.345947603339771,3.9560796378538132,24.950939469040446,9.150939469040445
15.9,1.000026490331886,5.559895707254008,0.6415264277600778,2.4969214884387343,4.377474448245237,16.371928774414382,0.47192877441438164
16.0,1.0063159651138476,3.7422374952671205,0.9371317425122706,4.050421759583236,5.641658879419508,10.72910258761129,-5.27089741238871
16.1,1.012605439895809,4.824027157764506,3.7485269700490824,0.5031579825569238,4.987553502095507,23.8346752119575,7.734675211957498
16.2,1.0188949146777706,4.081869133493044,0.723289599925578,1.1698423094448478,4.849185056892353,26.199200124897548,9.999200124897548
16.3,1.0251843894597321,4.088158608275005,2.0189214050096567,1.2327370572644634,0.012578949563923095,18.74065820078653,2.4406582007865296
16.400000000000002,1.0314738642416938,5.440395686396738,2.2453424971602725,2.333395144107734,0.1069210712933463,15.778868625158644,-0.621131374841358
16.5,1.0377633390236554,4.2013691543503136,4.780000834290776,6.270606357615662,0.22013161736865416,14.294040396111615,-2.2059596038883846
16.6,1.0440528138056169,1.8742634850245412,1.1887107337907326,1.5660792207084253,3.5221058778984666,26.220894414252122,9.62089441425212
16.7,1.0503422885875784,4.333448124771506,0.006289474781961547,3.805132243086736,4.742263985599006,10.956843639098846,-5.743156360901153
16.8,1.05663176336954,1.9748950815359259,5.6479483542014695,2.0189214050096567,1.4402897250691944,13.62303345164866,-3.1769665483513414
16.900000000000002,1.0629212381515014,1.9497371824080796,5.459264110742623,0.37736848691769287,4.421500771718968,23.917542721479087,7.017542721479085
17.0,1.0692107129334631,2.2705003962881185,3.33342163443962,2.6604478327697345,3.2768163614019663,25.562625828616092,8.562625828616092
17.1,1.0755001877154247,3.012658420559581,3.629026949191813,3.6038690500639667,3.113290017070966,10.479371304764944,-6.620628695235057
17.2,1.0817896624973862,0.6918422260157702,1.3836844520315403,1.7170266154755025,1.1321054607530785,9.381089891890182,-7.818910108109817
17.3,1.0880791372793477,6.22029055935997,1.6478423928739254,0.8553685703467704,2.8994478744842733,7.387533165358539,-9.912466834641462
17.400000000000002,1.0943686120613092,3.056684744033312,3.471790079642774,5.081895623824931,1.0377633390236554,16.11370899745798,-1.286291002542022
17.5,1.1006580868432707,2.2830793458520415,6.094501063720739,5.270579867283777,5.081895623824931,8.199829267128015,-9.300170732871985
17.6,1.1069475616252324,1.597526594618233,0.4968685077749622,3.9812375369816593,3.33342163443962,14.445055236344082,-3.1549447636559194
17.7,1.113237036407194,1.6289739685280407,2.6038425597320805,2.3648425180175416,2.000052980663772,7.9406791764984135,-9.759320823501586
17.8,1.1195265111891555,5.044158775133161,1.3773949772495788,4.742263985599006,0.8113422468730396,11.88203846559504,-5.917961534404961
17.900000000000002,1.125815985971117,4.257974427387968,0.7547369738353857,5.591343081163815,6.214001084578009,23.81681377817844,5.916813778178437
18.0,1.1321054607530785,3.1070005422890046,0.47171060864711606,5.302027241193584,3.6478953735376973,18.144797161563403,0.14479716156340317
18.1,1.13839493553504,4.213948103914237,4.113316507402852,2.5661057110403114,2.1635793249947723,27.957841183659802,9.8578411836598
18.2,1.1446844103170015,2.371131992799503,4.610185015177814,2.1887372241226184,6.113369488066624,8.657542058235025,-9.542457941764974
18.3,1.1509738850989633,3.308263735311774,1.2830528555201557,5.710843102021085,5.886948395916009,20.125477628634354,1.8254776286343528
18.400000000000002,1.1572633598809248,5.314606190757508,4.9498166534037376,4.289421801297776,3.874316465688313,13.819864625447728,-4.580135374552274
18.5,1.1635528346628863,0.861658045128732,5.547316757690084,0.2767368904063081,0.9119738433844243,19.561584353813014,1.0615843538130143
18.6,1.1698423094448478,2.2327635475963494,0.8490790955648089,1.8868424345884642,4.974974552531584,28.341502816980736,9.741502816980734
18.7,1.1761317842268093,2.295658295415965,2.9120268240481963,3.735948020485159,2.974921571867812,28.592489221761163,9.892489221761164
18.8,1.1824212590087708,5.924685244607778,4.484395519538583,0.2893158399702312,4.1321849317487365,27.11557108151493,8.315571081514928
18.900000000000002,1.1887107337907326,4.710816611689199,1.7673424137311948,1.2201581077005401,0.16981581911296179,22.208706705269766,3.3087067052697634
19.0,1.195000208572694,5.962422093299547,2.817684702318773,5.622790455073623,3.9875270117636212,13.3061928718497,-5.693807128150301
19.1,1.2012896833546556,5.213974594246123,2.8302636518826962,1.5597897459264638,5.207685119464161,14.704187244536117,-4.395812755463885
19.200000000000003,1.207579158136617,4.125895456966775,4.735974510817045,4.566158691704083,6.264316882833701,27.050779803739506,7.850779803739503
19.3,1.2138686329185786,1.251605481610348,1.320789704211925,5.1196324725167,3.7045006465753514,13.335738551443578,-5.964261448556423
19.400000000000002,1.2201581077005401,1.3396581285578095,5.452974635960661,4.59131659083193,3.1321584414168506,9.471069182730274,-9.928930817269729
19.5,1.2264475824825016,2.5661057110403114,0.6855527512338087,2.4717635893108882,4.383763923027199,24.591652243056583,5.091652243056583
19.6,1.2327370572644634,2.0881056276112337,2.037789829355541,0.5849211547224239,5.371211463795161,14.308523030387612,-5.29147696961239
19.700000000000003,1.2390265320464249,1.3082107546480017,5.566185182035969,5.232843018592007,3.8114217178686975,29.03690944128287,9.336909441282867
19.8,1.2453160068283864,3.8554480413424286,1.5535002711445023,1.1006580868432707,1.8742634850245412,28.018917042080957,8.218917042080957
19.900000000000002,1.251605481610348,0.4905790329930007,2.213895123250465,5.157369321208469,0.5849211547224239,11.088579887030408,-8.811420112969595
20.0,1.2578949563923094,0.18239476867688487,3.4906585039886586,4.773711359508814,5.125921947298661,29.934560623983025,9.934560623983025
20.1,1.264184431174271,3.364869008349428,1.5849476450543099,0.6226580034141932,3.9246322639440057,23.54337153894859,3.4433715389485897
20.200000000000003,1.2704739059562327,4.371184973463276,0.8679475199106935,6.157395811540355,1.4843160485429252,10.50634863899658,-9.693651361003424
20.3,1.2767633807381942,3.503237453552582,5.245421968155931,5.314606190757508,5.559895707254008,20.447012317300192,0.1470123173001916
20.400000000000002,1.2830528555201557,5.258000917719854,4.440369196064853,4.1636323056585445,0.06289474781961547,20.014906523864592,-0.3850934761354097
20.5,1.2893423303021172,3.7485269700490824,5.295737766411623,4.792579783854699,5.6919746776752005,25.81709485673182,5.317094856731821
20.6,1.2956318050840787,1.0377633390236554,5.044158775133161,5.415237787268892,0.1446579199851156,16.089421053161644,-4.510578946838358
20.700000000000003,1.3019212798660402,5.773737849840701,2.7547899544991576,5.7234220515850085,5.981290517645432,20.07012546577289,-0.6298745342271133
20.8,1.3082107546480017,3.113290017070966,3.25165846227412,2.584974135386196,2.880579450138389,11.363222438703014,-9.436777561296987
20.900000000000002,1.3145002294299635,5.182527220336315,3.41518480660512,4.182500730004429,1.9560266571900413,21.18337704123023,0.2833770412302279
21.0,1.320789704211925,0.4088158608275006,1.0377633390236554,3.3271321596576584,4.012684910891467,26.136433951083973,5.136433951083973
21.1,1.3270791789938865,0.8868159442565782,2.415158316273234,3.585000625718082,1.8050792624229641,13.983632976285975,-7.116367023714027
21.200000000000003,1.333368653775848,5.817764173314432,2.3962898919273496,3.25165846227412,2.6227109840779654,29.242604123794557,8.042604123794554
