y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x0,diff
0.17,0.01068248327053235,6.239826992728602,0.6830505479452156,1.6312780335471755,0.47568469622311704,1.750042112260741,3.3850904340210453,5.076064697609431,0.6334084198056829,2.2690851229348423,3.055818596741107,8.465913642521338,8.295913642521338
0.18,0.011310864639387195,4.430717031795506,2.7347157172562815,0.8985853574624271,1.769521934695241,5.94888641894881,5.127591969855528,1.758211070055854,4.146060271704262,0.8445445597409105,1.1229175061436065,-9.751622158715051,-9.93162215871505
0.19,0.01193924600824204,5.126335207117818,1.012322385225154,2.7278035221988786,1.0230048684956863,4.929651838666253,0.6993884635354415,1.3089183913246403,1.5376492095878036,0.39839378785397117,1.3397090783985277,-9.76320971260494,-9.95320971260494
0.2,0.012567627377096883,6.218462026187538,3.206001743897415,3.611936108177644,2.789384896346653,5.5969928523900965,0.5881649612481341,5.687479769505194,4.7084615968293475,2.5675662731408933,0.722010192814216,8.527319066064765,8.327319066064765
0.21,0.013196008745951726,1.4132296985545445,1.645102423661982,4.260425680835843,4.6343125953044755,1.9794013118927591,5.055956493806076,1.2083773723078652,6.212178212498989,5.813156043276163,1.672751203891595,10.205541618119696,9.995541618119695
0.22,0.013824390114806571,2.915689551486477,0.8458013224786202,5.769169347456324,1.693487789063805,1.3849525369560765,5.216822124232916,1.7073121791786114,3.8921941986869046,5.154612368716286,3.015602189134397,10.164297556531672,9.944297556531671
0.23,0.014452771483661416,5.9601972835881964,0.03330421254930674,5.468803053143708,5.08234851129798,1.689089119481821,4.57524474663212,1.9379281415483394,2.7359724799939915,4.567704170205862,2.3287813529760526,2.519414248966568,2.289414248966568
0.24,0.01508115285251626,3.108602631724914,2.0460097369913726,1.8600088518103386,4.165540094138762,5.936947172940568,2.270970267041407,2.4563427708535857,4.105215482728696,4.803347183526428,6.048170675227875,8.522692439104775,8.282692439104775
0.25,0.015709534221371103,6.233543179040054,5.874109036055083,4.75684696223117,5.871595510579664,2.690100640067588,1.5546155065468845,3.56857779372666,2.223213283008439,5.5969928523900965,3.1029471994052202,1.1927887229451115,0.9427887229451115
0.26,0.016337915590225946,1.233512627062059,2.49970108530457,2.3419773617220043,3.777828789555323,0.9991263764792022,2.3897343457549725,1.5389059723255134,1.6180820248012238,4.695265588083395,3.8438088332850815,-0.13246896867162544,-0.39246896867162545
0.27,0.016966296959080793,5.1797476234704805,2.357686895943375,3.141278462905366,3.9393228013510178,3.677287770538548,1.4107161730791251,3.97074186979376,1.3818106301118023,2.7918984218220726,6.001670453932617,-9.547682155266042,-9.817682155266041
0.28,0.017594678327935636,4.141033220753423,0.5378944517397466,0.955139680659363,0.7703955582160389,1.9907121765321463,3.390745866340739,2.2690851229348423,2.9307707043389932,0.9168084171592176,2.683816826379039,-1.7392916239096439,-2.019291623909644
0.29,0.01822305969679048,5.559289970258806,2.0177325753929045,5.928149833776599,5.574371123111322,2.6304044100263777,0.955768062028218,2.5141538567882313,2.358943658681085,5.6994190155134365,3.149447420700479,-6.700039304468013,-6.990039304468013
0.3,0.018851441065645326,0.20171041940240497,5.022023899887914,1.7770625111214993,3.2160558457990924,1.9787729305239041,1.2963507639475436,0.5598877996496662,5.8156695687515825,2.6260057404443935,3.133109505110253,-9.526124984575027,-9.826124984575028
0.31,0.01947982243450017,1.6828053057932726,3.2581573975123668,1.2058638468324459,4.039235438998938,2.68130330090362,2.334436785295746,2.1101046366145666,4.27425007095065,5.134504164912931,2.627890884550958,-9.151639498955793,-9.461639498955794
0.32,0.020108203803355013,2.9062638309536544,1.5156558616778841,2.451315719902747,2.2276119525904226,0.6918478871091834,6.225374221244941,0.96770730803646,0.8451729411097654,1.3384523156608181,4.874982659575881,0.6355038928774015,0.3155038928774015
0.33,0.020736585172209856,3.1098593944626236,4.5262309998614425,1.3554186126198988,4.746164478960638,5.8979875280715675,2.673134343108507,6.206522780179296,1.8744616232940001,0.5774824779776018,4.550109491877927,-6.445242936966272,-6.775242936966272
0.34,0.0213649665410647,5.233160039823142,5.33935649115961,5.62464163261971,4.949760042469607,3.201603074315431,0.754057642625813,3.8777414272032433,1.0663631829466704,5.902386197653551,2.1873955449837124,-3.8121654671079597,-4.1521654671079595
0.35000000000000003,0.021993347909919546,2.096908627868615,1.8285897833675964,3.4724354442918686,5.482627443258515,6.017379988153987,6.048170675227875,5.516560037176677,4.006559607818486,4.377304615442844,0.8458013224786202,-7.008610488589555,-7.358610488589554
0.36,0.02262172927877439,3.5120234705297237,2.765506404330169,0.6849356920517801,3.3398469754634967,4.67641414701775,1.2247152878980911,4.241574239770198,4.210155171327456,3.5943414298497083,1.802826147244548,9.789860257486126,9.429860257486126
0.37,0.023250110647629232,0.15772372358256587,1.4892638441859807,2.669364054895378,2.9226017465438803,3.1877786842006244,4.294358274754005,2.5128970940505218,0.7433751593552806,3.9669715815806312,1.527595107686126,-9.605280343177197,-9.975280343177197
0.38,0.02387849201648408,2.496559178460296,3.0903795720281235,5.930034977883164,6.002927216670326,5.648520124636194,1.258019500447398,3.1871503028317694,4.492298405943281,2.583275807362264,2.7435130564202495,-0.6996623819657705,-1.0796623819657705
0.39,0.024506873385338922,4.166168475507616,1.1480527608978002,3.60753743859566,4.614832772869975,2.9841831206916547,4.639339646255315,5.601391521972081,0.5554891300676822,0.5454350281660048,3.8105046207357747,5.082939996211269,4.692939996211269
0.4,0.025135254754193766,3.4856314530378203,5.980933868760406,5.8885618075387445,1.564041227079707,6.255536526949974,3.7036797880304513,2.306788005066133,5.696277108669162,3.836896638227678,3.2669547366763347,1.315469360651337,0.915469360651337
0.41000000000000003,0.02576363612304861,0.021993347909919546,0.8036997707653457,5.245727667200239,5.258923675946191,4.0348367694169545,0.2934540992552122,1.33091173923456,6.001042072563761,5.018881993043641,0.21553480951721155,10.360009403270933,9.950009403270933
0.42,0.026392017491903452,5.254525006364207,6.236685085884328,0.21679157225492124,0.5963339190432471,5.4430394170206595,6.118549388539617,2.128327696311357,4.818428336378945,1.5916900073093203,2.2948487590578908,8.474979657032264,8.054979657032264
0.43,0.0270203988607583,0.9507410110773792,2.0592057457373243,5.904271341760116,0.4643738315837298,1.6834336871621274,4.223979561442262,1.9900837951632915,5.116281105216141,4.846705497977413,6.102839854318247,6.290611943199752,5.8606119431997525
0.44,0.027648780229613142,5.854629213620583,1.3365671715542535,0.5768540966087469,5.134504164912931,0.5391512144774563,3.273238550364883,0.01193924600824204,6.032461141006504,4.983064255018914,6.130488634547859,9.972710894608012,9.532710894608012
0.45,0.028277161598467986,0.024506873385338922,5.803101941374486,1.2253436692669462,2.333808403926891,3.317853627553577,3.04450773210172,5.618357818931162,4.5532513987222005,0.8879028741918947,4.6167179169765395,9.566573363836739,9.11657336383674
0.46,0.028905542967322832,3.028169816511494,3.080325470126446,4.583413704427233,3.9003631564820176,0.2947108619929219,4.399297963352764,4.7788403101410895,2.0504084065733563,1.9247321328023876,2.4249237024108434,-7.774470951407808,-8.234470951407808
0.47000000000000003,0.029533924336177676,2.177341443082035,4.509264702902361,3.0790687073887364,1.4459055297349963,1.4100877917102703,3.1343662678479625,5.618986200300016,5.22247755655261,1.6633254833587725,1.2611614072916721,5.936038381803081,5.466038381803081
0.48,0.03016230570503252,1.1059512091845256,6.0896438455722945,5.535411478242322,5.604533428816355,0.9651937825610406,0.5460634095348595,4.958557381633575,5.953913469899648,5.241328997618255,2.8559933214452666,10.379307735102202,9.899307735102202
0.49,0.030790687073887362,1.447790673841561,4.4074669211478765,5.276518354274126,5.0528145869618015,0.21679157225492124,4.360338318483763,2.0566922202619047,2.0070500921223724,6.080846506408327,1.4880070814482709,-9.334751353391491,-9.824751353391491
0.5,0.031419068442742205,2.3394638362465847,3.874599520358969,4.691495299870266,2.0943951023931957,1.7934004267117252,2.4142412191403113,0.38519777910801944,2.0736585172209856,2.1459223746392926,1.4836084118662871,-7.9543546034802795,-8.45435460348028
0.51,0.03204744981159705,5.2055112595935285,3.1042039621429303,5.299140083552901,5.938203935678277,3.544699301710176,4.303783995286827,1.8298465461053062,3.038852299782026,4.992489975551737,4.285560935590037,-9.32146758488003,-9.83146758488003
0.52,0.03267583118045189,3.1375081746922366,3.2078868880039795,4.087620804400761,1.2429383475948816,1.4264257073004962,3.0991769111920915,2.9169463142241865,0.020736585172209856,3.709335220350145,5.028936094945317,9.362436202837964,8.842436202837964
0.53,0.03330421254930674,5.1068553846833185,2.617208401280426,4.302527232549118,6.22914450945807,3.736355619210903,3.410854070144094,4.745536097591783,1.4094594103414153,1.261789788660527,3.5629223614069665,3.308808344783132,2.7788083447831315
0.54,0.033932593918161585,1.9052523103678873,5.935690410202858,6.143056261924956,0.4612319247394556,1.7519272563673054,2.7724185993875725,1.1222891247747517,0.22747405552545358,4.446426566016878,0.20548070761553403,10.258422459355042,9.718422459355043
0.55,0.034560975287016425,4.9880913059697525,1.0632212761023963,6.185786195007085,4.364736988065747,2.0372123978274046,0.4518062042066329,3.9053902074328564,3.648382227571225,4.231520137868521,5.732723228062743,-7.2258400180829065,-7.775840018082906
0.56,0.03518935665587127,1.9096509799498713,4.6695019519603465,1.6872039753752566,0.1583521049514207,2.7039250301823943,2.318727251074375,1.6413321354488528,3.128082454159414,5.830750721604099,2.6178367826492805,-9.193627245835996,-9.753627245835997
0.5700000000000001,0.03581773802472612,6.06702211629352,1.9335294719663554,5.727067795743049,2.6957560723872813,3.055190215372252,5.086747180879963,0.33367050686192223,3.8111330021046297,4.125952067900907,0.6327800384368281,-8.491127515766586,-9.061127515766586
0.58,0.03644611939358096,1.5992305837355782,4.61420439150112,4.594724569066621,1.6388186099734334,1.870691335080871,1.9881986510567269,4.449568472861151,0.43483990724755217,3.5428141576036114,0.21867671636148575,10.316955918890999,9.736955918890999
0.59,0.037074500762435805,1.628764508071756,4.53628510176312,6.0695356417689394,6.281300163073022,5.305423897241449,4.141033220753423,0.4926509931821978,0.9626802570856212,5.972764910965293,5.985960919711245,7.381344639487641,6.791344639487641
0.6,0.03770288213129065,0.7465170661995548,5.10057157099477,5.046530773273253,3.0847241397084297,2.5537418830260865,2.1019356788194536,3.2235964222253504,1.1292013198321549,4.346513928368957,4.865556939043058,3.2656633664024,2.6656633664024
0.61,0.03833126350014549,5.005685984297688,2.688843877329878,4.897604388854655,4.3791897595494085,2.8886691526257184,1.749413730891886,6.1248332022281655,4.582156941689523,2.460113059066715,5.456863807135466,-4.430288057598848,-5.040288057598849
0.62,0.03895964486900034,3.818673578530888,6.242968899572877,3.089122809290414,2.0227596263437433,5.8156695687515825,3.3360766872503675,1.4245405631939316,5.782365356202276,0.17469002054164667,2.8848988644125892,10.461080757432574,9.841080757432575
0.63,0.03958802623785518,0.06723680646746832,2.9458518571915095,5.985332538342391,1.1222891247747517,0.5045902391904399,3.0658726986427847,5.999156928457197,3.4215365534146263,2.500329466673425,3.197832786102302,3.693335024290982,3.063335024290982
0.64,0.040216407606710025,0.8263215000441201,0.7352062015601677,0.37891396541947103,5.186659818527883,1.415114842661109,5.818811475595857,1.112863404241929,3.060217266323091,0.7729090836914583,2.0573206016307597,-9.201723295756661,-9.841723295756662
0.65,0.04084478897556487,5.144558266814609,2.5732217054605866,5.74654761817755,2.625377359075539,0.8018146266587811,3.4221649347834813,4.358453174377199,0.8099835844538941,5.44178265428295,0.8860177300853302,-4.030661315219522,-4.680661315219522
0.66,0.04147317034441971,1.729933908457386,2.9395680435029607,5.2620655827904645,0.7031587517485706,2.306788005066133,1.8769751487694195,5.4807422991519505,5.219964031077191,6.046285531121311,2.7120939879775072,10.306246401014382,9.646246401014382
0.67,0.04210155171327456,6.128603490441295,5.806872229587615,4.303155613917973,5.522215469496371,4.0926478553516,3.077183563282172,1.463500208062932,4.839793302920009,4.699664257665379,5.569344072160484,10.07874501182042,9.40874501182042
0.68,0.0427299330821294,3.915444309334534,3.780970696399597,0.06032461141006504,5.245099285831384,2.8245742530025244,0.2632917935501797,0.32110287948482535,5.436755603332111,4.259168918098133,5.931291740620874,8.986960626773238,8.306960626773238
0.6900000000000001,0.043358314450984245,1.8072248168265317,2.837770261748476,5.701304159620001,0.9344030954871533,1.193924600824204,0.1080815954430332,2.5059848989931184,6.279415018966458,1.0066669529054604,0.0854598661642588,-6.069972412612365,-6.759972412612365
0.7000000000000001,0.04398669581983909,3.3448740264143355,1.6243658384897721,4.040492201736648,4.25351348577844,1.4490474365792705,1.0217481057579765,0.15269667263172712,3.2832926522665606,1.3353104088165437,4.806489090370703,-7.3617141703171525,-8.061714170317153
0.71,0.04461507718869393,0.5020767137150205,0.058439467303500504,1.7896301384985962,1.048768504618735,4.391757386926506,5.6793108117100815,5.208653166437803,5.829493958866389,2.45948467769786,4.720400842837589,7.18591893161208,6.47591893161208
0.72,0.04524345855754878,2.2433214868117934,1.3403374597673825,3.1632718108152855,0.503961857821585,3.7916531796701296,1.1643906764880263,0.5435498840594402,5.564317021209645,3.06398755453622,4.156114373605939,3.123891608354347,2.403891608354347
0.73,0.045871839926403625,1.818535681465919,3.398286442766997,3.612564489546499,2.644857181510039,3.290204847323964,3.7746868827110487,3.692368923391064,2.568823035878603,3.116143208151172,3.940579564088728,3.122107119177775,2.392107119177775
0.74,0.046500221295258465,1.8392722666381287,3.003662943126155,0.14138580799233993,4.842306828395429,2.2759973179922457,4.369764039016586,1.519426149891013,0.46374545021487495,0.5862798171415696,6.033717903744213,10.739213647040803,9.999213647040802
0.75,0.04712860266411331,5.138902834494916,2.6511409951985874,5.654175556955888,5.628411920832839,3.28580617774198,2.0340704909831304,2.1861387822460028,0.5077321460347141,0.8967002133558626,1.1524514304797842,-4.080780952286259,-4.830780952286259
0.76,0.04775698403296816,0.6101583091580537,5.449323230709209,3.1224270218397208,3.170184005872689,5.035848290002721,6.207779542917005,0.031419068442742205,1.418885130874238,4.393642531033071,6.109123668006795,10.679801804253755,9.919801804253755
0.77,0.048385365401823,4.201986213532343,3.3191103902912866,5.292227888495497,5.419789306373031,4.564562263361588,0.4103330338622132,3.0137170450278323,5.106227003314464,1.8763467674005647,5.250126336782222,-6.900792432261829,-7.670792432261829
0.78,0.049013746770677845,5.388370237930289,0.08860177300853303,0.7226385741830708,5.354437644012127,6.275016349384473,1.4741826913334644,4.4168926416806995,1.3836957742183669,0.3474948969767288,2.002651422540388,-8.762899956321316,-9.542899956321316
0.79,0.049642128139532685,1.269330365086785,3.7803423150307425,1.9039955476301778,1.125431031619026,3.2355356682335925,5.076693078978286,4.103958719990987,3.758348967120823,2.35957204004994,5.90615648586668,-6.267940283862614,-7.057940283862614
0.8,0.05027050950838753,5.689364913611759,4.230263375130811,4.957300618895865,4.526859381230297,6.218462026187538,1.4245405631939316,3.8306128245391298,0.5498336977479886,4.895090863379236,1.7205081879245632,-9.194977241641016,-9.994977241641017
0.81,0.05089889087724238,0.5982190631498117,2.3683693792139078,4.108357389572971,4.257283773991569,2.8082363374122985,2.596471816108216,1.2504789240211398,3.362468704742271,3.9305254621870502,3.552239878136434,-3.5832653700626733,-4.393265370062673
0.8200000000000001,0.05152727224609722,3.3674957556931098,4.027924574359551,2.9219733651750253,2.830229685322218,5.251383099519932,6.015494844047423,2.5895596210508125,4.7166305546244605,1.5382775909566584,3.5698345564643694,3.6933040020437993,2.873304002043799
0.8300000000000001,0.052155653614952065,2.423666939673134,5.676168904865807,4.25099996030302,0.05906784867235535,0.24004168290255046,4.741137428009799,0.18474412244332417,5.981562250129262,3.36498223021769,3.9047618260640014,-2.5397548174310476,-3.3697548174310477
0.84,0.052784034983806905,3.6829432028582416,5.620242963037726,0.8093552030850393,3.9650864374740666,5.592594182808113,5.721412363423356,1.0072953342743152,0.8703081958639591,0.06598004372975863,1.5753520917190942,-8.71129273799383,-9.55129273799383
0.85,0.05341241635266175,1.9762594050484847,4.886921905584123,4.707833215460492,5.083605274035689,6.0519409634410035,5.877879324268212,1.0739037593729286,2.737857624100556,1.8512115126463708,4.751191529911477,10.638946315251939,9.78894631525194
0.86,0.0540407977215166,2.0768004240652598,4.387358717344521,6.094042515154278,5.739007041751291,5.799331653161357,1.4641285894317868,3.479347639349272,2.523579577321054,5.760372008292356,0.6591720559287315,-8.695422165393307,-9.555422165393306
0.87,0.05466917909037144,1.8889143947776614,2.4808496442389245,4.496697075525264,5.455607044397757,4.1360061698025845,5.978420343284987,0.4373534327229715,0.6365503266499571,5.405964916258224,2.330038115713762,-8.273917877273664,-9.143917877273664
0.88,0.055297560459226285,5.656060701062452,0.07414900152487161,3.951890428728115,1.8273330206298868,3.697395974341903,4.304412376655683,0.23375786921400202,3.742011051530597,3.1682988617661243,5.367005271389224,10.847965927659269,9.967965927659268
0.89,0.05592594182808113,4.882523236002139,2.6354314609772165,1.1543365745863488,4.428831887688942,2.6825600636413296,1.604886016055272,5.023280662625624,5.477600392307677,6.0601099212361165,2.487761839296328,2.6736595206869085,1.7836595206869084
0.9,0.05655432319693597,4.673900621542331,3.8972212496377434,1.4088310289725605,0.6057596395760697,3.9361808945067436,2.221328138901874,5.1985990645361255,2.4538292453781665,3.817416815793178,4.948503279731898,9.900257196853142,9.000257196853141
0.91,0.05718270456579082,4.9906048314451725,4.4753321089842,1.8399006480069837,5.068524121183173,0.6158137414777473,4.069397744703971,3.6992811184484675,5.937575554309422,3.6829432028582416,5.623384869882,3.9572606081778887,3.0472606081778886
0.92,0.057811085934645665,5.80498708548105,0.3160758285339866,3.1519609461758984,5.346268686217014,5.022652281256769,1.2831547552015918,2.310558293279262,4.460879337500539,2.5015862294111346,6.121062914015037,7.864306542985964,6.944306542985964
0.93,0.058439467303500504,0.6635707255107154,0.49453613728876233,4.548852729140217,5.0716660280274475,5.910555155448664,5.2212207938149,1.5973454396290139,0.9903290373152344,4.137891313909149,4.245344527983327,3.2202893074537093,2.290289307453709
0.9400000000000001,0.05906784867235535,1.9819148373681785,4.668245189222637,2.741627912313685,6.092157371047714,6.127346727703586,0.17594678327935637,5.3808296615040305,0.7546860239946678,1.3855809183249312,4.573359602525556,2.701767544141032,1.761767544141032
0.9500000000000001,0.05969623004121019,2.379680243853295,5.118166249322705,4.431345413164361,1.5979738209978687,2.8308580666910728,0.4983064255018914,2.563167603558909,4.61420439150112,4.2440877652456175,1.3975201643331734,-8.863760326938863,-9.813760326938862
0.96,0.06032461141006504,5.774196398407163,4.113384440523809,2.744769819157959,5.004429221559978,5.6346957345213875,6.275644730753329,2.499072703935715,2.220699757533019,2.765506404330169,5.536039859611177,2.432381616570236,1.4723816165702361
0.97,0.060952992778919884,4.917084211289155,5.742148948595566,0.2777445650338411,5.5347830968734675,4.790779556149332,4.506751177426942,4.027296192990696,5.047787536010963,1.9662053031468074,3.273238550364883,-1.7893983744821627,-2.7593983744821626
0.98,0.061581374147774724,4.73736713979667,4.119039872843503,0.4455223905180845,3.865173799826146,1.7833463248100476,4.086992423031906,0.9821600795201214,5.201112590011545,1.6419605168177078,4.83727977744459,9.98683987916516,9.00683987916516
0.99,0.06220975551662957,4.543825678189378,1.5030882343007872,0.5818811475595856,6.0343462851130685,4.14983055991739,2.569451417247458,4.862415032198784,4.039235438998938,5.266464252372449,5.112510817003012,9.614386771801202,8.624386771801202
1.0,0.06283813688548441,0.4800833658051009,3.422793316152336,4.765644301395138,0.8728217213393785,0.09865587491021054,4.761245631813154,3.3756647134882227,5.290971125757788,0.6843073106829253,1.737474484883644,3.164840559648837,2.164840559648837
1.01,0.06346651825433926,3.1538460902824625,2.0171041940240495,6.065136972186956,1.064478038840106,4.289959605172021,1.4371081905710286,1.4421352415218673,1.834873597056145,5.137017690388351,4.301898851180263,-8.93774605220235,-9.94774605220235
1.02,0.0640948996231941,3.080953851495301,2.2112740370001966,6.238570229990892,4.714745410517896,1.136741896258413,1.6608119578833531,1.838643885269274,3.761490873965097,4.721029224206444,0.1709197323285176,6.422828273593797,5.402828273593798
1.03,0.06472328099204895,5.085490418142253,0.5397795958463111,3.6766593891696933,0.5190430106741013,6.246110806417151,4.211411934065166,4.893205719272672,1.076417284848348,3.980167590326583,0.7364629642978774,9.647611186867508,8.617611186867508
1.04,0.06535166236090378,4.300013707073698,2.1465507560081476,2.4444035248453435,2.5066132803619734,2.8252026343713794,5.72581103300534,5.639722785472226,4.041120583105503,0.5686851388136339,3.4931720294640787,10.91919607031647,9.879196070316471
1.05,0.06598004372975863,1.3604456635707376,3.5459560644478856,5.9708797668587295,3.612564489546499,5.558033207521096,3.007433231339284,2.919459839699606,3.0093183754458486,5.4618908580863055,1.8694345723431613,-8.909868885136326,-9.959868885136327
1.06,0.06660842509861348,1.1700461088077199,4.601008382755169,6.08650193872802,1.2039787027258815,4.608548959181427,5.768540966087469,2.3218691579186492,5.001915696084559,2.17545629897547,0.03895964486900034,8.199002712272067,7.139002712272067
1.07,0.06723680646746832,4.932793745510526,3.186521921462915,5.932548503358584,0.8929299251427335,0.9413152905445565,2.3727680487958915,1.7029135095966277,3.3813201458079165,3.7941667051455488,3.1965760233645923,2.945000467703662,1.8750004677036618
1.08,0.06786518783632317,5.732723228062743,4.565819026099297,0.5831379102972953,1.6187104061700786,4.910172016231752,4.059972024171148,4.014728565613599,4.031066481203825,4.064370693753132,3.6301591678744347,10.419654838477724,9.339654838477724
1.09,0.06849356920517802,1.4704124031203354,2.7076953183955235,0.7484022103061194,1.3830673928495119,5.678682430341227,6.215948500712118,5.173463809781932,4.094532999458164,3.2411911005532863,6.232914797671199,9.712999164575288,8.622999164575289
1.1,0.06912195057403285,3.4730638256607236,1.5382775909566584,0.8652811449131204,1.8920563016219356,2.918831458330751,1.1700461088077199,3.2380491937090117,3.726301517309226,2.790013277715508,5.154612368716286,6.3297261098580115,5.229726109858012
1.11,0.0697503319428877,4.237175570188214,1.5169126244155937,5.150842080503158,1.991340557901001,3.0262846724049295,1.5652979898174169,4.7706713523459765,1.4930341323991096,0.34246784602589003,0.3613192870915354,-8.853431207403602,-9.963431207403602
1.12,0.07037871331174254,2.515410619525941,3.784112603243871,4.827225675542913,0.6063880209449246,2.310558293279262,5.82446690791555,5.468803053143708,3.387603959496465,5.750946287759533,1.6469875677685466,-6.789522395197545,-7.909522395197545
1.1300000000000001,0.07100709468059739,0.70567227722399,6.191441627326779,2.6825600636413296,2.370254523320472,0.6051312582072149,1.108464734659945,5.3349578215776265,4.487271354992442,0.9513693924462341,6.0707924045066495,9.699212617326857,8.569212617326857
1.1400000000000001,0.07163547604945224,5.472573341356838,1.230370720217785,3.5013409872591916,1.8474412244332419,4.704691308616218,1.4766962168088837,1.2636749327670915,4.632427451197911,4.15234408539281,5.721412363423356,0.423036452233434,-0.7169635477665661
1.1500000000000001,0.07226385741830707,2.544316162493264,5.1985990645361255,4.814658048165816,1.2328842456932043,2.402301973132069,4.359081555746053,0.9871871304709602,2.527978246903038,6.247367569154861,0.5762257152398921,-4.545459396458807,-5.695459396458808
1.16,0.07289223878716192,4.800833658051009,2.787499752240089,0.17908869012363057,1.6551565255636596,1.3874660624314958,3.1098593944626236,4.455223905180845,4.127208830638616,6.176360474474263,1.484236793235142,1.602547684822854,0.442547684822854
1.17,0.07352062015601676,0.48071174717395576,0.45746163652632654,3.9575458610478083,4.107100626835261,0.4467791532557942,0.3229880235913899,2.5933299092639417,2.2269835712215675,5.678054048972371,0.326758311804519,3.6114631669600583,2.4414631669600584
1.18,0.07414900152487161,1.4729259285957548,0.20233880077125982,1.0651064202089608,1.7079405605474665,0.8332336951015233,0.29533924336177675,3.150075802069334,1.4836084118662871,2.170429248024632,3.8387817823342427,2.4319223797172898,1.2519223797172898
1.19,0.07477738289372646,2.5581405526080707,4.27299330821294,1.745643442678757,0.22873081826316327,5.6265267767262745,5.350038974430143,5.5630602584719355,2.0899964328112115,1.657041669670224,1.157478481430623,-5.592564903953447,-6.782564903953446
